transaction_id,user_id,device_id,merchant_id,timestamp,amount,location,is_suspicious
T05351,U0418,D0364,M049,2026-08-10 07:16:00,2912.46,Chennai,0
T05352,U0527,D0388,M081,2026-08-27 04:34:00,5219.52,Bangalore,0
T05353,U0435,D0241,M028,2026-08-30 09:17:00,3417.72,Mumbai,0
T05354,U0569,D0438,M099,2026-08-11 10:29:00,4896.28,Hyderabad,0
T05355,U0197,D0145,M059,2026-08-09 02:21:00,7974.51,Mumbai,0
T05356,U0224,D0317,M094,2026-08-27 18:03:00,1761.4,Hyderabad,0
T05357,U0971,D0304,M041,2026-08-14 16:24:00,9593.76,Chennai,0
T05358,U0489,D0104,M056,2026-08-25 12:38:00,3304.89,Pune,0
T05359,U0653,D0295,M048,2026-08-18 03:07:00,8757.99,Hyderabad,0
T05360,U0677,D0480,M035,2026-08-29 15:14:00,4171.59,Chennai,0
T05361,U0680,D0407,M062,2026-08-27 01:50:00,2520.49,Pune,0
T05362,U0567,D0362,M032,2026-08-18 12:55:00,2039.04,Delhi,0
T05363,U0510,D0189,M028,2026-08-04 20:23:00,315.18,Bangalore,0
T05364,U0933,D0148,M082,2026-08-25 23:57:00,5823.25,Delhi,0
T05365,U0492,D0119,M052,2026-08-01 01:40:00,7615.01,Pune,0
T05366,U0666,D0264,M044,2026-08-23 06:54:00,4650.7,Delhi,0
T05367,U0536,D0464,M086,2026-08-03 05:16:00,8926.18,Mumbai,0
T05368,U0486,D0288,M044,2026-08-03 08:22:00,9459.01,Pune,0
T05369,U0583,D0186,M058,2026-08-14 20:05:00,6832.03,Chennai,0
T05370,U0794,D0380,M059,2026-08-19 08:08:00,5135.83,Delhi,0
T05371,U0537,D0458,M057,2026-08-11 14:05:00,1139.02,Bangalore,0
T05372,U0841,D0153,M051,2026-08-11 02:51:00,3770.76,Pune,0
T05373,U0582,D0121,M087,2026-08-03 04:13:00,4540.08,Chennai,0
T05374,U0278,D0304,M064,2026-08-13 17:46:00,8677.23,Mumbai,0
T05375,U0623,D0295,M048,2026-08-19 19:37:00,8912.9,Mumbai,0
T05376,U0401,D0276,M082,2026-08-25 11:50:00,3200.3,Bangalore,0
T05377,U0672,D0390,M096,2026-08-28 13:19:00,4935.01,Mumbai,0
T05378,U0422,D0477,M089,2026-08-18 00:52:00,6171.43,Pune,0
T05379,U0444,D0408,M056,2026-08-13 23:34:00,8409.18,Pune,0
T05380,U0493,D0146,M071,2026-08-09 15:48:00,4516.64,Mumbai,0
T05381,U0957,D0205,M029,2026-08-11 22:10:00,4814.36,Mumbai,0
T05382,U0580,D0361,M086,2026-08-13 19:21:00,347.72,Chennai,0
T05383,U0174,D0321,M079,2026-08-22 06:21:00,3611.45,Hyderabad,0
T05384,U0762,D0303,M070,2026-08-10 02:08:00,3050.67,Bangalore,0
T05385,U0475,D0462,M086,2026-08-10 10:51:00,6552.23,Chennai,0
T05386,U0211,D0394,M033,2026-08-02 11:18:00,6469.16,Bangalore,0
T05387,U0735,D0218,M030,2026-08-19 14:46:00,3788.75,Hyderabad,0
T05388,U0894,D0335,M045,2026-08-12 00:30:00,7474.17,Pune,0
T05389,U0420,D0251,M057,2026-08-24 21:48:00,9833.59,Hyderabad,0
T05390,U0821,D0412,M080,2026-08-17 15:10:00,2535.42,Chennai,0
T05391,U0356,D0422,M042,2026-08-19 17:35:00,4355.39,Bangalore,0
T05392,U0797,D0425,M027,2026-08-02 16:12:00,2676.26,Bangalore,0
T05393,U0735,D0453,M036,2026-08-04 04:36:00,693.31,Chennai,0
T05394,U0985,D0233,M100,2026-08-17 11:02:00,8262.27,Bangalore,0
T05395,U0231,D0383,M090,2026-08-26 20:04:00,5956.54,Mumbai,0
T05396,U0472,D0117,M037,2026-08-25 22:08:00,1107.84,Hyderabad,0
T05397,U0665,D0186,M083,2026-08-13 14:12:00,4077.75,Bangalore,0
T05398,U0470,D0449,M065,2026-08-22 09:47:00,4541.91,Bangalore,0
T05399,U0673,D0405,M078,2026-08-24 06:16:00,4919.92,Bangalore,0
T05400,U0438,D0444,M085,2026-08-27 13:23:00,4174.93,Pune,0
T05401,U0817,D0476,M075,2026-08-25 22:04:00,8865.84,Pune,0
T05402,U0779,D0084,M073,2026-08-07 01:27:00,3751.72,Hyderabad,0
T05403,U0765,D0376,M073,2026-08-01 18:19:00,5314.87,Delhi,0
T05404,U0220,D0217,M047,2026-08-11 14:08:00,6947.39,Bangalore,0
T05405,U0898,D0168,M099,2026-08-09 11:05:00,5014.16,Hyderabad,0
T05406,U0168,D0237,M061,2026-08-22 21:34:00,6836.05,Delhi,0
T05407,U0698,D0292,M048,2026-08-08 01:55:00,764.14,Bangalore,0
T05408,U0514,D0110,M053,2026-08-05 00:22:00,5366.15,Mumbai,0
T05409,U0184,D0233,M088,2026-08-14 23:54:00,4565.57,Chennai,0
T05410,U0369,D0358,M037,2026-08-12 12:42:00,4592.45,Pune,0
T05411,U0663,D0249,M047,2026-08-12 21:14:00,4606.55,Hyderabad,0
T05412,U0998,D0141,M026,2026-08-09 13:19:00,3340.41,Hyderabad,0
T05413,U0439,D0128,M028,2026-08-08 13:50:00,9171.61,Chennai,0
T05414,U0952,D0334,M087,2026-08-30 08:39:00,2334.04,Hyderabad,0
T05415,U0235,D0351,M078,2026-08-19 19:46:00,3169.93,Mumbai,0
T05416,U0641,D0230,M038,2026-08-10 06:35:00,992.71,Chennai,0
T05417,U0526,D0115,M090,2026-08-09 13:14:00,185.76,Hyderabad,0
T05418,U0677,D0267,M051,2026-08-13 04:13:00,9016.95,Mumbai,0
T05419,U0941,D0238,M094,2026-08-04 13:46:00,3557.69,Delhi,0
T05420,U0690,D0473,M094,2026-08-17 14:19:00,6413.19,Pune,0
T05421,U0272,D0326,M096,2026-08-28 09:53:00,3345.9,Delhi,0
T05422,U0977,D0393,M033,2026-08-27 06:36:00,5272.89,Pune,0
T05423,U0844,D0482,M035,2026-08-08 18:34:00,9714.14,Delhi,0
T05424,U0535,D0245,M072,2026-08-24 14:41:00,8411.08,Bangalore,0
T05425,U0536,D0311,M070,2026-08-29 06:06:00,1860.36,Delhi,0
T05426,U0361,D0125,M054,2026-08-15 03:44:00,5371.69,Delhi,0
T05427,U0244,D0356,M031,2026-08-03 12:36:00,9928.25,Delhi,0
T05428,U0217,D0495,M059,2026-08-18 12:43:00,1971.88,Chennai,0
T05429,U0871,D0386,M048,2026-08-15 04:31:00,9155.81,Bangalore,0
T05430,U0856,D0387,M073,2026-08-27 03:12:00,4686.77,Chennai,0
T05431,U0932,D0102,M039,2026-08-08 21:23:00,726.81,Hyderabad,0
T05432,U0309,D0317,M050,2026-08-14 10:25:00,997.71,Bangalore,0
T05433,U0453,D0446,M077,2026-08-05 00:15:00,2046.75,Bangalore,0
T05434,U0491,D0404,M071,2026-08-17 11:53:00,2038.19,Bangalore,0
T05435,U0215,D0240,M054,2026-08-02 18:35:00,1979.11,Hyderabad,0
T05436,U0454,D0081,M083,2026-08-21 01:38:00,5374.96,Pune,0
T05437,U0880,D0127,M032,2026-08-29 01:32:00,9998.18,Pune,0
T05438,U0568,D0260,M096,2026-08-14 19:02:00,6670.07,Hyderabad,0
T05439,U0478,D0309,M078,2026-08-20 16:01:00,2450.07,Hyderabad,0
T05440,U0484,D0231,M041,2026-08-26 09:52:00,7445.63,Chennai,0
T05441,U0762,D0378,M038,2026-08-07 10:24:00,4125.44,Delhi,0
T05442,U0763,D0212,M069,2026-08-07 22:47:00,645.26,Hyderabad,0
T05443,U0851,D0118,M039,2026-08-02 01:01:00,4251.58,Bangalore,0
T05444,U0862,D0459,M074,2026-08-30 03:49:00,3867.3,Delhi,0
T05445,U0246,D0084,M033,2026-08-24 23:00:00,6400.84,Chennai,0
T05446,U0831,D0204,M043,2026-08-06 14:53:00,4104.53,Chennai,0
T05447,U0578,D0498,M090,2026-08-06 17:33:00,1604.26,Bangalore,0
T05448,U0799,D0491,M089,2026-08-17 04:40:00,9285.92,Mumbai,0
T05449,U0325,D0408,M074,2026-08-29 03:19:00,5727.96,Mumbai,0
T05450,U0300,D0091,M093,2026-08-09 19:24:00,6351.13,Mumbai,0
T05451,U0737,D0485,M037,2026-08-01 04:14:00,210.11,Delhi,0
T05452,U0386,D0147,M071,2026-08-23 09:41:00,1382.11,Chennai,0
T05453,U0715,D0397,M084,2026-08-03 05:41:00,7064.25,Chennai,0
T05454,U0300,D0091,M031,2026-08-30 08:56:00,6643.98,Hyderabad,0
T05455,U0723,D0249,M089,2026-08-06 20:42:00,2615.48,Chennai,0
T05456,U0720,D0313,M041,2026-08-07 14:06:00,6139.6,Bangalore,0
T05457,U0453,D0247,M049,2026-08-03 00:49:00,3378.71,Delhi,0
T05458,U0973,D0404,M028,2026-08-07 17:01:00,9143.92,Delhi,0
T05459,U0560,D0084,M074,2026-08-02 23:58:00,2951.56,Bangalore,0
T05460,U0328,D0481,M049,2026-08-12 22:20:00,226.66,Hyderabad,0
T05461,U0458,D0320,M059,2026-08-21 12:46:00,9550.73,Mumbai,0
T05462,U0860,D0386,M069,2026-08-02 21:30:00,7208.37,Bangalore,0
T05463,U0414,D0118,M090,2026-08-27 14:20:00,5100.09,Mumbai,0
T05464,U0552,D0428,M059,2026-08-10 07:04:00,449.24,Mumbai,0
T05465,U0488,D0397,M071,2026-08-20 15:13:00,8072.07,Chennai,0
T05466,U0678,D0362,M088,2026-08-25 03:49:00,5135.73,Delhi,0
T05467,U0604,D0448,M074,2026-08-16 19:39:00,4313.12,Delhi,0
T05468,U0789,D0500,M056,2026-08-04 08:54:00,2139.44,Pune,0
T05469,U0204,D0289,M042,2026-08-07 06:47:00,8449.12,Bangalore,0
T05470,U0241,D0126,M050,2026-08-26 07:18:00,3883.69,Hyderabad,0
T05471,U0644,D0377,M061,2026-08-21 08:28:00,9035.25,Bangalore,0
T05472,U0922,D0371,M027,2026-08-10 18:05:00,5138.5,Chennai,0
T05473,U0488,D0138,M058,2026-08-24 17:07:00,5909.95,Hyderabad,0
T05474,U0898,D0201,M097,2026-08-08 16:02:00,9512.31,Delhi,0
T05475,U0447,D0233,M035,2026-08-27 19:28:00,7141.85,Bangalore,0
T05476,U0416,D0311,M098,2026-08-03 04:11:00,9574.63,Chennai,0
T05477,U0466,D0301,M042,2026-08-26 12:32:00,2469.75,Hyderabad,0
T05478,U0246,D0452,M078,2026-08-22 13:59:00,2229.02,Bangalore,0
T05479,U0990,D0364,M068,2026-08-11 01:27:00,1348.34,Pune,0
T05480,U0554,D0328,M027,2026-08-26 07:56:00,2632.89,Delhi,0
T05481,U0928,D0340,M077,2026-08-29 12:37:00,5334.33,Mumbai,0
T05482,U0969,D0245,M074,2026-08-07 19:01:00,5970.71,Chennai,0
T05483,U0527,D0472,M094,2026-08-09 10:41:00,8739.11,Chennai,0
T05484,U0689,D0160,M094,2026-08-01 01:45:00,7625.35,Bangalore,0
T05485,U0690,D0187,M045,2026-08-12 04:07:00,3797.81,Bangalore,0
T05486,U0598,D0337,M091,2026-08-16 14:28:00,4328.23,Pune,0
T05487,U0456,D0424,M080,2026-08-23 01:42:00,9075.81,Pune,0
T05488,U0658,D0333,M028,2026-08-28 19:10:00,9495.99,Hyderabad,0
T05489,U0482,D0486,M096,2026-08-10 22:59:00,4848.34,Hyderabad,0
T05490,U0902,D0219,M099,2026-08-15 19:28:00,8326.41,Mumbai,0
T05491,U0493,D0151,M036,2026-08-11 12:22:00,3638.4,Chennai,0
T05492,U0234,D0320,M067,2026-08-16 16:24:00,6868.42,Pune,0
T05493,U0488,D0383,M046,2026-08-23 21:21:00,7030.2,Mumbai,0
T05494,U0432,D0351,M084,2026-08-13 13:56:00,961.16,Pune,0
T05495,U0216,D0437,M063,2026-08-24 23:08:00,3919.14,Chennai,0
T05496,U0589,D0303,M067,2026-08-06 11:24:00,8406.4,Pune,0
T05497,U0271,D0480,M089,2026-08-20 07:33:00,2646.0,Chennai,0
T05498,U0425,D0389,M078,2026-08-17 04:24:00,7892.59,Bangalore,0
T05499,U0936,D0259,M081,2026-08-15 03:20:00,8878.53,Delhi,0
T05500,U0563,D0301,M093,2026-08-28 06:06:00,4325.0,Pune,0
T05501,U0159,D0490,M032,2026-08-26 17:55:00,9558.59,Hyderabad,0
T05502,U0905,D0334,M049,2026-08-03 18:39:00,8367.2,Mumbai,0
T05503,U0954,D0174,M030,2026-08-04 21:47:00,7610.15,Hyderabad,0
T05504,U0740,D0319,M045,2026-08-08 20:28:00,9227.45,Chennai,0
T05505,U0280,D0344,M061,2026-08-25 15:24:00,7939.61,Chennai,0
T05506,U0463,D0471,M047,2026-08-22 19:50:00,3877.55,Delhi,0
T05507,U0200,D0366,M092,2026-08-12 13:28:00,4415.35,Pune,0
T05508,U0201,D0118,M090,2026-08-02 12:41:00,2818.48,Chennai,0
T05509,U0352,D0229,M096,2026-08-01 05:28:00,812.7,Hyderabad,0
T05510,U0375,D0300,M056,2026-08-18 01:18:00,7966.15,Delhi,0
T05511,U0559,D0280,M088,2026-08-05 17:57:00,9292.58,Hyderabad,0
T05512,U0418,D0215,M079,2026-08-01 17:13:00,3516.0,Delhi,0
T05513,U0308,D0277,M031,2026-08-28 23:48:00,8916.26,Mumbai,0
T05514,U0424,D0458,M077,2026-08-29 19:23:00,7035.1,Mumbai,0
T05515,U0290,D0100,M068,2026-08-10 09:14:00,4011.37,Pune,0
T05516,U0963,D0229,M099,2026-08-03 20:46:00,1160.15,Pune,0
T05517,U0307,D0439,M093,2026-08-16 21:13:00,4146.8,Pune,0
T05518,U0792,D0425,M045,2026-08-23 19:33:00,3707.86,Bangalore,0
T05519,U0325,D0119,M071,2026-08-15 14:35:00,7254.28,Pune,0
T05520,U0823,D0187,M097,2026-08-12 04:35:00,8622.86,Pune,0
T05521,U0660,D0308,M069,2026-08-15 13:33:00,5535.32,Bangalore,0
T05522,U0313,D0273,M049,2026-08-19 23:14:00,2672.23,Delhi,0
T05523,U0530,D0279,M087,2026-08-30 04:31:00,5168.79,Hyderabad,0
T05524,U0917,D0278,M026,2026-08-21 06:56:00,5655.67,Bangalore,0
T05525,U0643,D0251,M036,2026-08-26 14:29:00,6999.98,Bangalore,0
T05526,U0772,D0334,M034,2026-08-21 18:09:00,4884.42,Hyderabad,0
T05527,U0221,D0154,M099,2026-08-13 14:55:00,3059.46,Hyderabad,0
T05528,U0769,D0475,M047,2026-08-16 10:20:00,2139.49,Bangalore,0
T05529,U0590,D0217,M095,2026-08-09 02:15:00,5248.13,Pune,0
T05530,U0929,D0201,M092,2026-08-30 07:31:00,3429.81,Delhi,0
T05531,U0638,D0215,M082,2026-08-21 05:59:00,4400.29,Mumbai,0
T05532,U0949,D0239,M100,2026-08-02 16:05:00,4865.95,Hyderabad,0
T05533,U0484,D0231,M059,2026-08-30 12:29:00,7958.54,Chennai,0
T05534,U0804,D0232,M054,2026-08-20 15:45:00,5416.73,Pune,0
T05535,U0655,D0128,M069,2026-08-19 16:24:00,8026.96,Chennai,0
T05536,U0295,D0447,M026,2026-08-27 11:59:00,2729.75,Delhi,0
T05537,U0206,D0325,M077,2026-08-11 23:13:00,3054.74,Bangalore,0
T05538,U0505,D0183,M072,2026-08-28 00:31:00,4691.75,Bangalore,0
T05539,U0203,D0415,M032,2026-08-05 23:55:00,1318.39,Hyderabad,0
T05540,U0809,D0205,M085,2026-08-21 16:49:00,8602.2,Hyderabad,0
T05541,U0780,D0210,M056,2026-08-04 06:22:00,8204.61,Pune,0
T05542,U0419,D0431,M094,2026-08-23 00:23:00,1421.57,Hyderabad,0
T05543,U0525,D0315,M090,2026-08-16 07:50:00,4072.78,Bangalore,0
T05544,U0379,D0251,M060,2026-08-30 11:57:00,9667.4,Pune,0
T05545,U0650,D0234,M038,2026-08-18 21:48:00,5386.28,Pune,0
T05546,U0534,D0315,M053,2026-08-29 04:44:00,6685.39,Chennai,0
T05547,U0394,D0150,M094,2026-08-17 16:33:00,9670.71,Hyderabad,0
T05548,U0716,D0085,M100,2026-08-16 15:45:00,4911.25,Delhi,0
T05549,U0459,D0325,M072,2026-08-23 19:51:00,1067.44,Mumbai,0
T05550,U0563,D0098,M045,2026-08-25 03:53:00,7756.78,Hyderabad,0
T05551,U0794,D0403,M041,2026-08-09 19:15:00,4164.39,Chennai,0
T05552,U0369,D0455,M064,2026-08-21 05:00:00,118.62,Bangalore,0
T05553,U0627,D0128,M058,2026-08-19 05:23:00,8087.95,Mumbai,0
T05554,U0799,D0442,M038,2026-08-12 13:57:00,7322.38,Mumbai,0
T05555,U0836,D0378,M088,2026-08-12 04:12:00,9744.51,Bangalore,0
T05556,U0720,D0254,M066,2026-08-27 00:40:00,3466.45,Bangalore,0
T05557,U0681,D0440,M053,2026-08-23 17:23:00,9394.42,Hyderabad,0
T05558,U0882,D0468,M077,2026-08-02 16:30:00,1314.35,Bangalore,0
T05559,U0346,D0387,M075,2026-08-05 14:04:00,291.02,Mumbai,0
T05560,U0507,D0391,M029,2026-08-30 23:51:00,8479.2,Bangalore,0
T05561,U0599,D0459,M030,2026-08-18 10:34:00,4654.12,Pune,0
T05562,U0427,D0370,M030,2026-08-23 05:59:00,5475.66,Pune,0
T05563,U0762,D0167,M093,2026-08-15 05:26:00,3206.78,Bangalore,0
T05564,U0558,D0436,M045,2026-08-05 23:58:00,7517.69,Hyderabad,0
T05565,U0743,D0490,M056,2026-08-26 00:23:00,7729.44,Delhi,0
T05566,U0585,D0303,M077,2026-08-12 09:03:00,3594.11,Chennai,0
T05567,U0960,D0295,M088,2026-08-11 22:18:00,3743.34,Pune,0
T05568,U0965,D0258,M093,2026-08-28 01:11:00,4134.44,Mumbai,0
T05569,U0210,D0308,M042,2026-08-07 01:05:00,5386.39,Chennai,0
T05570,U0427,D0474,M036,2026-08-10 17:20:00,2381.79,Hyderabad,0
T05571,U0990,D0130,M050,2026-08-28 20:34:00,172.28,Hyderabad,0
T05572,U0345,D0100,M085,2026-08-15 02:28:00,1733.19,Pune,0
T05573,U0468,D0390,M055,2026-08-20 16:05:00,4111.37,Pune,0
T05574,U0381,D0236,M087,2026-08-26 20:09:00,4199.06,Bangalore,0
T05575,U0862,D0213,M092,2026-08-02 00:24:00,2040.57,Pune,0
T05576,U0162,D0416,M032,2026-08-21 18:22:00,6768.09,Chennai,0
T05577,U0974,D0262,M081,2026-08-17 14:24:00,5651.13,Chennai,0
T05578,U0550,D0498,M029,2026-08-24 09:03:00,1823.65,Hyderabad,0
T05579,U0336,D0418,M079,2026-08-11 19:10:00,8979.57,Mumbai,0
T05580,U0980,D0378,M059,2026-08-04 02:36:00,1500.76,Delhi,0
T05581,U0932,D0343,M075,2026-08-20 12:45:00,9395.85,Bangalore,0
T05582,U0241,D0490,M042,2026-08-06 20:16:00,9573.45,Chennai,0
T05583,U0228,D0211,M047,2026-08-15 16:00:00,8680.7,Mumbai,0
T05584,U0235,D0131,M100,2026-08-23 06:22:00,7918.21,Delhi,0
T05585,U0732,D0488,M044,2026-08-16 03:53:00,8119.12,Hyderabad,0
T05586,U0554,D0464,M066,2026-08-21 13:09:00,9641.23,Pune,0
T05587,U0795,D0215,M074,2026-08-17 22:39:00,7030.66,Chennai,0
T05588,U0534,D0427,M066,2026-08-13 18:00:00,2935.46,Bangalore,0
T05589,U0263,D0342,M038,2026-08-25 05:26:00,6690.75,Pune,0
T05590,U0501,D0119,M053,2026-08-18 09:17:00,9221.53,Chennai,0
T05591,U0674,D0085,M069,2026-08-07 13:42:00,673.59,Delhi,0
T05592,U0996,D0407,M095,2026-08-05 13:31:00,6931.17,Chennai,0
T05593,U0606,D0445,M080,2026-08-24 08:19:00,3078.99,Bangalore,0
T05594,U0700,D0474,M061,2026-08-23 14:28:00,9397.09,Hyderabad,0
T05595,U0542,D0419,M043,2026-08-08 13:06:00,376.22,Bangalore,0
T05596,U0418,D0414,M092,2026-08-12 02:19:00,2063.43,Hyderabad,0
T05597,U0424,D0106,M038,2026-08-06 01:33:00,1927.38,Chennai,0
T05598,U0705,D0182,M075,2026-08-01 12:28:00,2036.39,Delhi,0
T05599,U0644,D0474,M076,2026-08-14 05:56:00,4740.26,Mumbai,0
T05600,U0198,D0450,M099,2026-08-01 11:32:00,9914.71,Pune,0
T05601,U0831,D0323,M081,2026-08-05 22:24:00,9716.11,Chennai,0
T05602,U0945,D0314,M074,2026-08-07 13:42:00,7430.58,Hyderabad,0
T05603,U0153,D0323,M079,2026-08-30 18:34:00,4879.53,Bangalore,0
T05604,U0802,D0289,M049,2026-08-05 06:27:00,5039.98,Bangalore,0
T05605,U0439,D0355,M093,2026-08-24 11:46:00,4008.04,Bangalore,0
T05606,U0823,D0229,M039,2026-08-23 19:13:00,3960.32,Delhi,0
T05607,U0378,D0098,M054,2026-08-08 08:46:00,3932.51,Hyderabad,0
T05608,U0821,D0244,M077,2026-08-12 16:23:00,6186.11,Mumbai,0
T05609,U0456,D0131,M036,2026-08-19 06:18:00,466.35,Pune,0
T05610,U0852,D0461,M055,2026-08-28 17:26:00,6849.13,Mumbai,0
T05611,U0954,D0204,M098,2026-08-02 12:15:00,9656.04,Pune,0
T05612,U0877,D0460,M088,2026-08-30 08:42:00,253.11,Hyderabad,0
T05613,U0284,D0248,M040,2026-08-28 03:11:00,4561.22,Bangalore,0
T05614,U0277,D0358,M034,2026-08-18 00:14:00,5630.67,Bangalore,0
T05615,U0343,D0279,M095,2026-08-07 11:19:00,5837.81,Mumbai,0
T05616,U0162,D0312,M061,2026-08-08 23:18:00,1266.87,Hyderabad,0
T05617,U0403,D0110,M057,2026-08-30 00:26:00,9023.15,Pune,0
T05618,U0292,D0475,M069,2026-08-08 19:43:00,4075.14,Bangalore,0
T05619,U0294,D0165,M040,2026-08-20 06:30:00,5756.73,Bangalore,0
T05620,U0714,D0438,M091,2026-08-21 17:31:00,3731.7,Hyderabad,0
T05621,U0677,D0081,M044,2026-08-28 11:09:00,2395.86,Hyderabad,0
T05622,U0709,D0194,M090,2026-08-14 13:32:00,2002.03,Delhi,0
T05623,U0805,D0118,M026,2026-08-19 13:55:00,3684.67,Chennai,0
T05624,U0973,D0243,M036,2026-08-22 20:18:00,3183.83,Hyderabad,0
T05625,U0537,D0369,M053,2026-08-16 17:00:00,1308.97,Chennai,0
T05626,U0903,D0117,M064,2026-08-03 03:25:00,9082.73,Bangalore,0
T05627,U0305,D0354,M057,2026-08-09 14:52:00,959.13,Hyderabad,0
T05628,U0527,D0338,M100,2026-08-22 22:40:00,5705.99,Bangalore,0
T05629,U0376,D0249,M084,2026-08-05 13:11:00,4978.54,Mumbai,0
T05630,U0234,D0324,M029,2026-08-09 17:59:00,423.32,Mumbai,0
T05631,U0663,D0307,M033,2026-08-27 02:00:00,3104.3,Chennai,0
T05632,U0410,D0433,M074,2026-08-01 05:15:00,3366.6,Mumbai,0
T05633,U0410,D0352,M055,2026-08-29 21:08:00,6348.85,Delhi,0
T05634,U0479,D0182,M056,2026-08-21 09:34:00,3913.33,Hyderabad,0
T05635,U0269,D0463,M097,2026-08-21 15:23:00,7663.24,Mumbai,0
T05636,U0619,D0313,M081,2026-08-03 18:14:00,192.96,Hyderabad,0
T05637,U0380,D0234,M067,2026-08-30 20:35:00,8443.64,Delhi,0
T05638,U0969,D0442,M084,2026-08-29 21:36:00,6716.13,Chennai,0
T05639,U0232,D0403,M086,2026-08-11 18:08:00,541.61,Chennai,0
T05640,U0332,D0211,M100,2026-08-20 02:58:00,7509.33,Pune,0
T05641,U0893,D0307,M068,2026-08-23 17:59:00,8971.76,Hyderabad,0
T05642,U0499,D0135,M026,2026-08-14 18:04:00,5474.17,Delhi,0
T05643,U0195,D0376,M064,2026-08-20 23:16:00,7281.08,Chennai,0
T05644,U0270,D0353,M037,2026-08-16 16:13:00,3931.47,Hyderabad,0
T05645,U0447,D0159,M087,2026-08-03 08:12:00,4604.64,Delhi,0
T05646,U0519,D0494,M100,2026-08-14 14:28:00,8047.19,Mumbai,0
T05647,U0271,D0129,M039,2026-08-03 07:57:00,4892.76,Delhi,0
T05648,U0635,D0276,M065,2026-08-21 11:03:00,3684.37,Pune,0
T05649,U0912,D0255,M079,2026-08-16 12:55:00,4667.21,Delhi,0
T05650,U0729,D0480,M084,2026-08-07 21:41:00,1747.55,Pune,0
T05651,U0741,D0183,M063,2026-08-24 01:40:00,3444.75,Pune,0
T05652,U0176,D0464,M052,2026-08-27 09:28:00,203.12,Delhi,0
T05653,U0415,D0426,M074,2026-08-25 01:10:00,8596.89,Pune,0
T05654,U0577,D0081,M081,2026-08-18 05:55:00,7263.29,Pune,0
T05655,U0762,D0169,M078,2026-08-04 01:55:00,2262.99,Chennai,0
T05656,U0570,D0476,M096,2026-08-22 16:18:00,434.32,Mumbai,0
T05657,U0602,D0309,M082,2026-08-28 03:08:00,3808.39,Bangalore,0
T05658,U0926,D0410,M052,2026-08-26 22:02:00,5693.51,Mumbai,0
T05659,U0298,D0268,M054,2026-08-23 14:51:00,4737.51,Chennai,0
T05660,U0914,D0489,M082,2026-08-04 04:11:00,6733.79,Bangalore,0
T05661,U0207,D0300,M056,2026-08-17 06:35:00,1319.71,Delhi,0
T05662,U0762,D0290,M048,2026-08-09 12:43:00,6640.82,Bangalore,0
T05663,U0567,D0352,M047,2026-08-14 01:56:00,2096.99,Chennai,0
T05664,U0348,D0426,M056,2026-08-03 08:40:00,7899.16,Chennai,0
T05665,U0782,D0377,M055,2026-08-12 11:30:00,2871.24,Bangalore,0
T05666,U0957,D0281,M029,2026-08-18 04:42:00,5703.39,Hyderabad,0
T05667,U0875,D0192,M026,2026-08-19 03:37:00,6158.52,Pune,0
T05668,U0284,D0173,M069,2026-08-20 22:01:00,5423.09,Mumbai,0
T05669,U0481,D0474,M043,2026-08-28 06:02:00,3124.65,Chennai,0
T05670,U0668,D0251,M057,2026-08-22 22:54:00,7182.48,Bangalore,0
T05671,U0184,D0478,M074,2026-08-13 01:20:00,2612.7,Delhi,0
T05672,U0495,D0223,M094,2026-08-22 19:03:00,7820.74,Hyderabad,0
T05673,U0402,D0130,M040,2026-08-27 08:02:00,6354.34,Delhi,0
T05674,U0953,D0081,M058,2026-08-08 14:06:00,3684.89,Hyderabad,0
T05675,U0297,D0347,M026,2026-08-15 17:52:00,2551.05,Mumbai,0
T05676,U0571,D0465,M064,2026-08-07 00:11:00,3715.12,Bangalore,0
T05677,U0642,D0361,M080,2026-08-26 01:27:00,5347.34,Mumbai,0
T05678,U0708,D0279,M029,2026-08-09 05:04:00,516.23,Pune,0
T05679,U0755,D0142,M047,2026-08-06 13:37:00,2566.15,Bangalore,0
T05680,U0643,D0093,M037,2026-08-29 06:46:00,9691.5,Hyderabad,0
T05681,U0724,D0281,M079,2026-08-10 12:07:00,9519.06,Delhi,0
T05682,U0828,D0143,M095,2026-08-22 11:31:00,5702.02,Mumbai,0
T05683,U0314,D0341,M089,2026-08-10 05:42:00,8281.03,Pune,0
T05684,U0229,D0204,M046,2026-08-15 02:17:00,5717.1,Mumbai,0
T05685,U0328,D0371,M040,2026-08-22 13:36:00,9165.56,Delhi,0
T05686,U0552,D0234,M064,2026-08-06 05:27:00,4328.39,Chennai,0
T05687,U0350,D0465,M049,2026-08-25 15:54:00,5611.41,Bangalore,0
T05688,U0633,D0078,M028,2026-08-15 18:05:00,877.95,Bangalore,0
T05689,U0334,D0345,M088,2026-08-15 05:01:00,3450.91,Bangalore,0
T05690,U0304,D0086,M044,2026-08-08 05:54:00,7333.16,Pune,0
T05691,U0921,D0077,M036,2026-08-23 06:13:00,3672.44,Hyderabad,0
T05692,U0429,D0110,M076,2026-08-13 12:50:00,5345.29,Delhi,0
T05693,U0291,D0413,M034,2026-08-03 12:40:00,8697.59,Hyderabad,0
T05694,U0566,D0288,M042,2026-08-22 05:30:00,3263.43,Pune,0
T05695,U0169,D0475,M038,2026-08-17 04:18:00,1794.06,Pune,0
