user_id,account_age_days,transaction_count,transactions_per_hour,unique_merchant_count,merchant_concentration_ratio,unique_device_count,max_shared_device_users,max_users_on_device_in_window,is_suspicious
U0629,182,12.0,0.01874755891160005,11.0,0.08333333333333337,12.0,25.0,2.0,0.0
U0630,903,8.0,0.014569737441189862,7.0,0.125,8.0,29.0,2.0,0.0
U0631,423,10.0,0.016008110776126572,9.0,0.09999999999999998,9.0,38.0,2.0,0.0
U0632,26,15.0,0.023485204321277594,15.0,0.0,15.0,31.0,2.0,0.0
U0633,184,12.0,0.02200959863051386,11.0,0.08333333333333337,12.0,37.0,2.0,0.0
U0634,755,11.0,0.021679148600709502,10.0,0.09090909090909094,11.0,34.0,2.0,0.0
U0635,947,14.0,0.023384649647838315,12.0,0.1428571428571429,14.0,37.0,2.0,0.0
U0636,341,14.0,0.0209351011863224,14.0,0.0,14.0,36.0,2.0,0.0
U0637,802,8.0,0.019065776930409912,8.0,0.0,8.0,37.0,2.0,0.0
U0638,954,11.0,0.018384913228780744,11.0,0.0,11.0,34.0,2.0,0.0
U0639,422,16.0,0.02628984554715741,14.0,0.125,16.0,31.0,2.0,0.0
U0640,822,11.0,0.017819055590053725,10.0,0.09090909090909094,11.0,32.0,2.0,0.0
U0641,686,11.0,0.018897096718776842,8.0,0.2727272727272727,11.0,33.0,2.0,0.0
U0642,885,14.0,0.02401646843549863,13.0,0.0714285714285714,14.0,31.0,2.0,0.0
U0643,753,12.0,0.020420318216625544,12.0,0.0,11.0,34.0,2.0,0.0
U0644,831,12.0,0.01805008899696658,12.0,0.0,12.0,25.0,1.0,0.0
U0645,255,11.0,0.023068050749711647,11.0,0.0,10.0,31.0,2.0,0.0
U0646,274,5.0,0.0076188541243396996,4.0,0.19999999999999996,5.0,37.0,2.0,0.0
U0647,164,7.0,0.01747742499271774,7.0,0.0,7.0,24.0,2.0,0.0
U0648,807,9.0,0.01600426780474793,8.0,0.11111111111111116,9.0,27.0,1.0,0.0
U0649,719,9.0,0.013463983843219387,9.0,0.0,9.0,25.0,2.0,0.0
U0650,111,15.0,0.021788602140124923,13.0,0.1333333333333333,15.0,29.0,3.0,0.0
U0651,392,13.0,0.04000615479304508,11.0,0.15384615384615385,13.0,32.0,2.0,0.0
U0652,894,12.0,0.017781729273171815,11.0,0.08333333333333337,12.0,36.0,2.0,0.0
U0653,40,14.0,0.02213788741302973,14.0,0.0,14.0,31.0,2.0,0.0
U0654,880,10.0,0.018219361107737156,9.0,0.09999999999999998,10.0,32.0,2.0,0.0
U0655,482,14.0,0.022669005532316825,11.0,0.2142857142857143,14.0,31.0,2.0,0.0
U0656,228,10.0,0.019924287706714484,8.0,0.19999999999999996,10.0,31.0,2.0,0.0
U0657,205,11.0,0.01845018450184502,9.0,0.18181818181818177,11.0,33.0,3.0,0.0
U0658,837,13.0,0.018508851027478526,13.0,0.0,13.0,29.0,2.0,0.0
U0659,941,10.0,0.014676744698025978,9.0,0.09999999999999998,8.0,33.0,2.0,0.0
U0660,472,10.0,0.015190257981214712,9.0,0.09999999999999998,10.0,34.0,2.0,0.0
U0661,359,8.0,0.015507883173946756,8.0,0.0,8.0,33.0,2.0,0.0
U0662,313,9.0,0.02547890912522412,8.0,0.11111111111111116,9.0,37.0,3.0,0.0
U0663,841,18.0,0.03130616267609716,16.0,0.11111111111111116,17.0,31.0,2.0,0.0
U0664,815,8.0,0.014298480786416443,7.0,0.125,8.0,38.0,2.0,0.0
U0665,893,10.0,0.014369880729989942,10.0,0.0,10.0,31.0,2.0,0.0
U0666,234,19.0,0.034755037956159876,16.0,0.1578947368421053,19.0,33.0,2.0,0.0
U0667,229,14.0,0.01975633849193283,12.0,0.1428571428571429,14.0,31.0,2.0,0.0
U0668,25,11.0,0.022081702298504466,11.0,0.0,11.0,36.0,2.0,0.0
U0669,676,14.0,0.027097648311235848,13.0,0.0714285714285714,14.0,36.0,2.0,0.0
U0670,198,9.0,0.014652014652014652,9.0,0.0,8.0,36.0,2.0,0.0
U0671,409,11.0,0.03089598352214212,11.0,0.0,11.0,29.0,2.0,0.0
U0672,337,9.0,0.013728929906185646,9.0,0.0,9.0,32.0,2.0,0.0
U0673,286,11.0,0.019031690648519277,10.0,0.09090909090909094,11.0,31.0,2.0,0.0
U0674,886,11.0,0.02262210796915167,11.0,0.0,11.0,31.0,2.0,0.0
U0675,72,9.0,0.01304190315179326,9.0,0.0,9.0,36.0,2.0,0.0
U0676,991,9.0,0.02109869500664218,9.0,0.0,8.0,31.0,2.0,0.0
U0677,792,13.0,0.01897810218978102,12.0,0.07692307692307687,13.0,37.0,2.0,0.0
U0678,286,12.0,0.018859522749299317,11.0,0.08333333333333337,12.0,37.0,2.0,0.0
U0679,360,7.0,0.014194464158978,7.0,0.0,7.0,25.0,2.0,0.0
U0680,657,12.0,0.01756397433708194,10.0,0.16666666666666663,12.0,33.0,2.0,0.0
U0681,522,13.0,0.0273876404494382,12.0,0.07692307692307687,13.0,31.0,3.0,0.0
U0682,410,10.0,0.02159749469061589,9.0,0.09999999999999998,10.0,31.0,2.0,0.0
U0683,696,8.0,0.018654541214876995,8.0,0.0,8.0,31.0,2.0,0.0
U0684,864,11.0,0.017231026290368903,10.0,0.09090909090909094,11.0,29.0,2.0,0.0
U0685,550,12.0,0.01816072239317964,12.0,0.0,12.0,27.0,1.0,0.0
U0686,340,17.0,0.036234458259325045,15.0,0.11764705882352944,17.0,29.0,2.0,0.0
U0687,962,8.0,0.012806830309498399,8.0,0.0,8.0,27.0,2.0,0.0
U0688,29,12.0,0.022587526665830093,9.0,0.25,11.0,28.0,2.0,0.0
U0689,119,17.0,0.0242153743886805,14.0,0.17647058823529416,17.0,33.0,2.0,0.0
U0690,899,11.0,0.01652437345083999,11.0,0.0,10.0,28.0,2.0,0.0
U0691,994,11.0,0.02219009514843829,11.0,0.0,11.0,32.0,2.0,0.0
U0692,268,9.0,0.019885108263367212,8.0,0.11111111111111116,8.0,29.0,2.0,0.0
U0693,183,6.0,0.009501939979412464,6.0,0.0,6.0,29.0,2.0,0.0
U0694,595,15.0,0.02140258257829778,15.0,0.0,15.0,32.0,2.0,0.0
U0695,986,7.0,0.01129305477131564,5.0,0.2857142857142857,7.0,31.0,2.0,0.0
U0696,272,6.0,0.011403953370501775,6.0,0.0,6.0,31.0,2.0,0.0
U0697,40,14.0,0.02209712211290577,14.0,0.0,14.0,37.0,2.0,0.0
U0698,112,9.0,0.013015498083829449,8.0,0.11111111111111116,8.0,31.0,2.0,0.0
U0699,611,11.0,0.017118402282453638,10.0,0.09090909090909094,10.0,32.0,2.0,0.0
U0700,445,10.0,0.020668986186227565,8.0,0.19999999999999996,10.0,37.0,2.0,0.0
U0701,354,16.0,0.023721861177691567,16.0,0.0,16.0,30.0,2.0,0.0
U0702,747,14.0,0.023520188161505293,9.0,0.3571428571428571,14.0,29.0,2.0,0.0
U0703,806,14.0,0.021173090010838603,13.0,0.0714285714285714,14.0,38.0,2.0,0.0
U0704,322,13.0,0.020705582543601178,11.0,0.15384615384615385,12.0,29.0,2.0,0.0
U0705,447,16.0,0.023619722468261,14.0,0.125,16.0,31.0,2.0,0.0
U0706,621,6.0,0.012118355943043727,6.0,0.0,6.0,31.0,2.0,0.0
U0707,524,8.0,0.012156515132328731,8.0,0.0,8.0,31.0,2.0,0.0
U0708,119,12.0,0.018916007671492,12.0,0.0,12.0,33.0,2.0,0.0
U0709,395,13.0,0.02057124772529472,11.0,0.15384615384615385,13.0,29.0,2.0,0.0
U0710,922,12.0,0.022022389429253074,11.0,0.08333333333333337,12.0,32.0,2.0,0.0
U0711,591,6.0,0.011416611169251262,6.0,0.0,6.0,25.0,2.0,0.0
U0712,195,10.0,0.01445191126526483,9.0,0.09999999999999998,10.0,33.0,2.0,0.0
U0713,261,9.0,0.013674347936186377,8.0,0.11111111111111116,9.0,27.0,3.0,0.0
U0714,46,11.0,0.02801714989175192,8.0,0.2727272727272727,11.0,34.0,1.0,0.0
U0715,726,12.0,0.019989450012493405,11.0,0.08333333333333337,12.0,37.0,2.0,0.0
U0716,447,12.0,0.02171487167114033,11.0,0.08333333333333337,12.0,36.0,2.0,0.0
U0717,2,13.0,0.018706381754083026,12.0,0.07692307692307687,13.0,36.0,2.0,0.0
U0718,533,12.0,0.018083636820293857,10.0,0.16666666666666663,12.0,26.0,2.0,0.0
U0719,948,16.0,0.02691412711317951,14.0,0.125,16.0,30.0,2.0,0.0
U0720,826,16.0,0.028700409578761694,15.0,0.0625,14.0,37.0,2.0,0.0
U0721,552,18.0,0.0325654323965746,16.0,0.11111111111111116,18.0,36.0,2.0,0.0
U0722,704,12.0,0.020282261472154145,12.0,0.0,12.0,29.0,2.0,0.0
U0723,737,11.0,0.021301316808675447,10.0,0.09090909090909094,11.0,32.0,2.0,0.0
U0724,963,10.0,0.015952779771875248,10.0,0.0,10.0,34.0,2.0,0.0
U0725,760,8.0,0.03011670222110679,7.0,0.125,8.0,32.0,2.0,0.0
U0726,755,6.0,0.015047650894499246,6.0,0.0,6.0,29.0,2.0,0.0
U0727,687,9.0,0.01355421686746988,9.0,0.0,9.0,30.0,1.0,0.0
U0728,202,9.0,0.016117478510028652,6.0,0.33333333333333337,9.0,32.0,2.0,0.0
U0729,373,13.0,0.024100852799406748,12.0,0.07692307692307687,13.0,34.0,2.0,0.0
U0730,442,9.0,0.015915588434672404,9.0,0.0,9.0,26.0,2.0,0.0
U0731,72,11.0,0.017156671605708492,10.0,0.09090909090909094,11.0,29.0,2.0,0.0
U0732,972,16.0,0.030650362376680184,16.0,0.0,15.0,34.0,2.0,0.0
U0733,681,11.0,0.022375915378356388,9.0,0.18181818181818177,11.0,29.0,2.0,0.0
U0734,943,15.0,0.02351158598709475,13.0,0.1333333333333333,13.0,31.0,2.0,0.0
U0735,339,16.0,0.02543113724866884,13.0,0.1875,16.0,33.0,2.0,0.0
U0736,639,14.0,0.020644907589461265,12.0,0.1428571428571429,14.0,31.0,2.0,0.0
U0737,322,14.0,0.020142435795985902,13.0,0.0714285714285714,14.0,32.0,2.0,0.0
U0738,680,16.0,0.025311783162390907,14.0,0.125,16.0,36.0,2.0,0.0
U0739,869,5.0,0.00843929334983684,5.0,0.0,5.0,32.0,1.0,0.0
U0740,128,13.0,0.020168588715933182,11.0,0.15384615384615385,13.0,34.0,3.0,0.0
U0741,738,14.0,0.021003675643237567,11.0,0.2142857142857143,14.0,30.0,3.0,0.0
U0742,922,12.0,0.018279679090078195,11.0,0.08333333333333337,12.0,33.0,2.0,0.0
U0743,308,8.0,0.0176230862429783,6.0,0.25,8.0,30.0,2.0,0.0
U0744,520,11.0,0.018237082066869303,10.0,0.09090909090909094,11.0,30.0,2.0,0.0
U0745,317,18.0,0.025384886590668704,16.0,0.11111111111111116,17.0,31.0,2.0,0.0
U0746,683,11.0,0.019207822822385846,11.0,0.0,11.0,26.0,2.0,0.0
U0747,419,11.0,0.018676250035371687,10.0,0.09090909090909094,11.0,32.0,3.0,0.0
U0748,335,16.0,0.02630713581058862,16.0,0.0,16.0,38.0,2.0,0.0
U0749,413,10.0,0.017055144968732235,9.0,0.09999999999999998,9.0,31.0,2.0,0.0
U0750,714,9.0,0.01439692865522022,9.0,0.0,9.0,28.0,2.0,0.0
U0751,303,14.0,0.02419215482979091,12.0,0.1428571428571429,14.0,37.0,2.0,0.0
U0752,568,8.0,0.0353174895151203,8.0,0.0,8.0,36.0,2.0,0.0
U0753,131,16.0,0.025056769242815757,15.0,0.0625,16.0,33.0,2.0,0.0
U0754,197,12.0,0.021431122752708656,11.0,0.08333333333333337,12.0,28.0,2.0,0.0
U0755,431,11.0,0.017855693531369208,9.0,0.18181818181818177,11.0,31.0,2.0,0.0
U0756,681,15.0,0.023242601105314807,12.0,0.19999999999999996,15.0,30.0,2.0,0.0
U0757,963,9.0,0.016859194505151418,9.0,0.0,9.0,30.0,2.0,0.0
U0758,389,11.0,0.017917741278675174,10.0,0.09090909090909094,11.0,29.0,2.0,0.0
U0759,694,8.0,0.02283648127884295,7.0,0.125,8.0,26.0,2.0,0.0
U0760,767,12.0,0.022326966013396177,12.0,0.0,12.0,27.0,2.0,0.0
U0761,925,7.0,0.013555383423702556,6.0,0.1428571428571429,7.0,38.0,2.0,0.0
U0762,179,18.0,0.02920497566252028,16.0,0.11111111111111116,18.0,36.0,2.0,0.0
U0763,631,12.0,0.020130850528434826,12.0,0.0,12.0,31.0,2.0,0.0
U0764,583,15.0,0.024656183222837105,13.0,0.1333333333333333,15.0,31.0,2.0,0.0
U0765,309,13.0,0.022629028982564043,12.0,0.07692307692307687,13.0,38.0,2.0,0.0
U0766,416,11.0,0.01752382975333882,11.0,0.0,11.0,33.0,2.0,0.0
U0767,562,8.0,0.01566426263747022,8.0,0.0,8.0,32.0,2.0,0.0
U0768,854,12.0,0.02229999690277821,9.0,0.25,12.0,32.0,2.0,0.0
U0769,1,13.0,0.02202892001807501,11.0,0.15384615384615385,12.0,36.0,2.0,0.0
U0770,312,21.0,0.03138153470648303,17.0,0.19047619047619047,21.0,37.0,2.0,0.0
U0771,294,12.0,0.024509803921568627,11.0,0.08333333333333337,12.0,31.0,2.0,0.0
U0772,216,14.0,0.023185845593309225,14.0,0.0,14.0,36.0,2.0,0.0
U0773,441,10.0,0.016049646907768028,9.0,0.09999999999999998,10.0,32.0,2.0,0.0
U0774,805,13.0,0.018375424048247265,9.0,0.3076923076923077,13.0,33.0,2.0,0.0
U0775,594,9.0,0.014085241796650843,8.0,0.11111111111111116,9.0,31.0,2.0,0.0
U0776,622,15.0,0.022460693785874716,14.0,0.06666666666666665,15.0,26.0,2.0,0.0
U0777,671,12.0,0.021502165148573987,11.0,0.08333333333333337,12.0,27.0,2.0,0.0
U0778,330,10.0,0.01723939777037122,9.0,0.09999999999999998,10.0,28.0,2.0,0.0
U0779,477,13.0,0.01969100272644653,11.0,0.15384615384615385,12.0,37.0,2.0,0.0
U0780,453,15.0,0.02149202407106696,13.0,0.1333333333333333,15.0,29.0,2.0,0.0
U0781,453,6.0,0.013699151413676319,6.0,0.0,6.0,37.0,2.0,0.0
U0782,692,9.0,0.020160537614336383,8.0,0.11111111111111116,9.0,30.0,2.0,0.0
U0783,219,8.0,0.017258737235725585,8.0,0.0,8.0,29.0,2.0,0.0
U0784,524,7.0,0.01075461552249507,6.0,0.1428571428571429,7.0,30.0,2.0,0.0
U0785,485,12.0,0.018628719275549807,12.0,0.0,12.0,36.0,2.0,0.0
U0786,813,17.0,0.024370430544272948,17.0,0.0,16.0,33.0,2.0,0.0
U0787,923,10.0,0.018586784796010038,8.0,0.19999999999999996,10.0,29.0,2.0,0.0
U0788,983,2.0,0.01101624896722666,2.0,0.0,2.0,29.0,2.0,0.0
U0789,816,8.0,0.014564432442273265,8.0,0.0,8.0,28.0,2.0,0.0
U0790,754,13.0,0.024725797248462564,13.0,0.0,13.0,31.0,2.0,0.0
U0791,174,11.0,0.015785697201626404,9.0,0.18181818181818177,11.0,31.0,2.0,0.0
U0792,675,6.0,0.010404022888850355,6.0,0.0,6.0,27.0,2.0,0.0
U0793,87,10.0,0.01826650835692757,10.0,0.0,10.0,29.0,2.0,0.0
U0794,291,13.0,0.022422169201138358,12.0,0.07692307692307687,13.0,31.0,2.0,0.0
U0795,528,8.0,0.014184397163120567,8.0,0.0,8.0,31.0,2.0,0.0
U0796,680,9.0,0.013141563846097685,9.0,0.0,9.0,36.0,2.0,0.0
U0797,649,12.0,0.01805416248746239,10.0,0.16666666666666663,11.0,32.0,2.0,0.0
U0798,635,9.0,0.016337891806849813,9.0,0.0,9.0,33.0,2.0,0.0
U0799,344,11.0,0.01794551090325738,10.0,0.09090909090909094,11.0,37.0,2.0,0.0
U0800,96,16.0,0.026634113860836754,15.0,0.0625,16.0,33.0,2.0,0.0
U0801,839,13.0,0.020726490048627533,11.0,0.15384615384615385,13.0,36.0,2.0,0.0
U0802,975,10.0,0.015108402790018382,9.0,0.09999999999999998,10.0,28.0,2.0,0.0
U0803,770,11.0,0.01571690519848546,11.0,0.0,11.0,28.0,2.0,0.0
U0804,241,18.0,0.026087586656682527,16.0,0.11111111111111116,18.0,33.0,2.0,0.0
U0805,689,14.0,0.023839931885908897,14.0,0.0,14.0,31.0,2.0,0.0
U0806,318,16.0,0.03007801485101983,14.0,0.125,16.0,30.0,2.0,0.0
U0807,231,11.0,0.018771864956341193,11.0,0.0,11.0,36.0,2.0,0.0
U0808,826,11.0,0.017766770754818563,9.0,0.18181818181818177,11.0,36.0,2.0,0.0
U0809,204,11.0,0.016897514017255946,10.0,0.09090909090909094,11.0,32.0,2.0,0.0
U0810,151,4.0,0.005897965202005308,4.0,0.0,4.0,27.0,2.0,0.0
U0811,26,17.0,0.02798584245616923,16.0,0.05882352941176472,17.0,37.0,2.0,0.0
U0812,48,7.0,0.012868435565904774,7.0,0.0,7.0,25.0,2.0,0.0
U0813,251,9.0,0.014398848092152628,9.0,0.0,9.0,25.0,2.0,0.0
U0814,487,11.0,0.016586665326330075,10.0,0.09090909090909094,11.0,29.0,2.0,0.0
U0815,626,8.0,0.012683648662932036,8.0,0.0,8.0,25.0,2.0,0.0
U0816,871,10.0,0.01906941266209001,9.0,0.09999999999999998,10.0,37.0,2.0,0.0
U0817,787,10.0,0.015304951151697574,8.0,0.19999999999999996,10.0,31.0,2.0,0.0
U0818,75,15.0,0.021311358954322655,14.0,0.06666666666666665,15.0,34.0,3.0,0.0
U0819,467,9.0,0.0167348456675344,8.0,0.11111111111111116,9.0,30.0,2.0,0.0
U0820,425,10.0,0.01754642491592338,10.0,0.0,9.0,32.0,2.0,0.0
U0821,908,16.0,0.024817103120233695,15.0,0.0625,16.0,32.0,2.0,0.0
U0822,645,10.0,0.017955470433325356,10.0,0.0,10.0,30.0,2.0,0.0
U0823,590,13.0,0.02094465776966247,12.0,0.07692307692307687,13.0,31.0,2.0,0.0
U0824,200,16.0,0.02508623392913139,13.0,0.1875,16.0,36.0,2.0,0.0
U0825,736,12.0,0.020503474199794966,11.0,0.08333333333333337,12.0,31.0,3.0,0.0
U0826,714,10.0,0.015891934843067144,10.0,0.0,10.0,38.0,2.0,0.0
U0827,394,12.0,0.02155753166262463,12.0,0.0,11.0,32.0,2.0,0.0
U0828,507,10.0,0.020913939140437102,8.0,0.19999999999999996,10.0,32.0,2.0,0.0
U0829,410,13.0,0.020267110117964976,12.0,0.07692307692307687,13.0,29.0,2.0,0.0
U0830,250,10.0,0.014948427923663361,8.0,0.19999999999999996,10.0,29.0,2.0,0.0
U0831,152,11.0,0.01692047377326565,10.0,0.09090909090909094,10.0,33.0,2.0,0.0
U0832,672,13.0,0.023880962586491947,12.0,0.07692307692307687,13.0,37.0,1.0,0.0
U0833,705,9.0,0.017292173690277954,9.0,0.0,9.0,33.0,1.0,0.0
U0834,6,13.0,0.01926972676515638,13.0,0.0,13.0,36.0,2.0,0.0
U0835,915,9.0,0.013284132841328414,9.0,0.0,9.0,36.0,2.0,0.0
U0836,769,12.0,0.01822600243013366,10.0,0.16666666666666663,12.0,32.0,2.0,0.0
U0837,882,9.0,0.013001709484024751,8.0,0.11111111111111116,9.0,32.0,2.0,0.0
U0838,789,12.0,0.0180977277297406,12.0,0.0,12.0,28.0,2.0,0.0
U0839,907,6.0,0.012951503813498345,6.0,0.0,6.0,32.0,2.0,0.0
U0840,110,10.0,0.018485996857380532,10.0,0.0,10.0,34.0,2.0,0.0
U0841,798,17.0,0.02860026917900404,17.0,0.0,17.0,36.0,2.0,0.0
U0842,436,7.0,0.014680181754631249,7.0,0.0,7.0,31.0,2.0,0.0
U0843,225,8.0,0.011504445989022841,8.0,0.0,8.0,30.0,2.0,0.0
U0844,181,10.0,0.021427806149780366,10.0,0.0,10.0,29.0,2.0,0.0
U0845,824,11.0,0.01812738608585789,10.0,0.09090909090909094,11.0,33.0,2.0,0.0
U0846,981,18.0,0.03298717165546732,16.0,0.11111111111111116,18.0,34.0,2.0,0.0
U0847,713,9.0,0.016627151522616006,9.0,0.0,9.0,28.0,2.0,0.0
U0848,531,9.0,0.027475323089447442,9.0,0.0,8.0,33.0,2.0,0.0
U0849,476,10.0,0.017247326664367024,10.0,0.0,10.0,37.0,2.0,0.0
U0850,52,13.0,0.019271155033971588,13.0,0.0,13.0,28.0,2.0,0.0
U0851,571,10.0,0.01889942356758119,10.0,0.0,10.0,33.0,3.0,0.0
U0852,256,8.0,0.015115729806329713,8.0,0.0,8.0,31.0,2.0,0.0
U0853,940,10.0,0.015079165619502389,10.0,0.0,10.0,28.0,2.0,0.0
U0854,869,14.0,0.024083259267754235,13.0,0.0714285714285714,14.0,36.0,2.0,0.0
U0855,125,9.0,0.013471709410238498,9.0,0.0,9.0,29.0,2.0,0.0
U0856,468,14.0,0.019836115899591472,14.0,0.0,14.0,37.0,2.0,0.0
U0857,137,7.0,0.011325028312570781,7.0,0.0,7.0,37.0,2.0,0.0
U0858,821,9.0,0.020180126312642474,8.0,0.11111111111111116,9.0,34.0,2.0,0.0
U0859,476,11.0,0.01624815361890694,11.0,0.0,11.0,26.0,2.0,0.0
U0860,684,8.0,0.011924577050157752,8.0,0.0,8.0,34.0,2.0,0.0
U0861,544,16.0,0.02758145147388381,16.0,0.0,16.0,37.0,2.0,0.0
U0862,573,17.0,0.025169648365206663,14.0,0.17647058823529416,16.0,37.0,2.0,0.0
U0863,610,7.0,0.014507772020725389,7.0,0.0,7.0,31.0,2.0,0.0
U0864,325,12.0,0.019650655021834062,10.0,0.16666666666666663,11.0,27.0,2.0,0.0
U0865,973,10.0,0.023130300693909023,10.0,0.0,10.0,33.0,2.0,0.0
U0866,774,8.0,0.01762114537444934,8.0,0.0,8.0,37.0,2.0,0.0
U0867,913,10.0,0.02100252030243629,8.0,0.19999999999999996,10.0,29.0,3.0,0.0
U0868,454,16.0,0.025007163510380577,15.0,0.0625,15.0,29.0,2.0,0.0
U0869,628,6.0,0.010977283122427198,6.0,0.0,6.0,31.0,2.0,0.0
U0870,835,13.0,0.020716031020928505,10.0,0.23076923076923073,12.0,34.0,2.0,0.0
U0871,737,16.0,0.024222850222042795,14.0,0.125,15.0,34.0,2.0,0.0
U0872,914,13.0,0.01939044399144832,12.0,0.07692307692307687,13.0,36.0,2.0,0.0
U0873,517,5.0,0.015544041450777202,5.0,0.0,5.0,31.0,2.0,0.0
U0874,437,10.0,0.014392630972941856,10.0,0.0,10.0,37.0,1.0,0.0
U0875,851,11.0,0.016142050040355124,11.0,0.0,11.0,36.0,2.0,0.0
U0876,929,15.0,0.030409514799297203,14.0,0.06666666666666665,15.0,32.0,2.0,0.0
U0877,562,16.0,0.02810468997013877,13.0,0.1875,16.0,37.0,2.0,0.0
U0878,457,12.0,0.01907082693224559,11.0,0.08333333333333337,12.0,36.0,2.0,0.0
U0879,919,10.0,0.01723147616312464,10.0,0.0,10.0,31.0,2.0,0.0
U0880,163,15.0,0.024738187515461366,13.0,0.1333333333333333,15.0,36.0,2.0,0.0
U0881,762,13.0,0.024437621404849928,11.0,0.15384615384615385,12.0,34.0,2.0,0.0
U0882,883,7.0,0.010606596292742057,7.0,0.0,7.0,32.0,2.0,0.0
U0883,487,8.0,0.013732726804566133,7.0,0.125,8.0,33.0,1.0,0.0
U0884,461,12.0,0.019295189602036716,11.0,0.08333333333333337,12.0,27.0,1.0,0.0
U0885,266,17.0,0.027661767098768778,15.0,0.11764705882352944,17.0,34.0,2.0,0.0
U0886,770,8.0,0.011771919068056406,7.0,0.125,8.0,28.0,1.0,0.0
U0887,254,11.0,0.025343675600952305,11.0,0.0,10.0,31.0,2.0,0.0
U0888,861,16.0,0.024225906578847753,15.0,0.0625,15.0,37.0,2.0,0.0
U0889,653,9.0,0.016400413047439714,8.0,0.11111111111111116,9.0,31.0,2.0,0.0
U0890,284,11.0,0.017143747727154657,11.0,0.0,11.0,33.0,2.0,0.0
U0891,785,14.0,0.02274388758021282,13.0,0.0714285714285714,14.0,29.0,2.0,0.0
U0892,797,9.0,0.020996150705703955,9.0,0.0,9.0,36.0,2.0,0.0
U0893,534,6.0,0.010059799921757113,6.0,0.0,6.0,31.0,2.0,0.0
U0894,497,14.0,0.02198262325970899,13.0,0.0714285714285714,14.0,29.0,2.0,0.0
U0895,642,11.0,0.0216698952621729,10.0,0.09090909090909094,11.0,36.0,2.0,0.0
U0896,245,13.0,0.019612280304744663,12.0,0.07692307692307687,13.0,31.0,2.0,0.0
U0897,282,9.0,0.017871326449563144,9.0,0.0,9.0,27.0,3.0,0.0
U0898,451,12.0,0.023783569517391735,12.0,0.0,12.0,32.0,2.0,0.0
U0899,80,10.0,0.01680954782316356,10.0,0.0,10.0,34.0,2.0,0.0
U0900,731,7.0,0.014105319720580333,7.0,0.0,7.0,34.0,3.0,0.0
U0901,293,14.0,0.02572268495835375,13.0,0.0714285714285714,14.0,32.0,2.0,0.0
U0902,241,10.0,0.01963222302205353,9.0,0.09999999999999998,10.0,31.0,2.0,0.0
U0903,279,10.0,0.015009005403241946,9.0,0.09999999999999998,10.0,28.0,2.0,0.0
U0904,344,8.0,0.016518118311022404,7.0,0.125,7.0,29.0,2.0,0.0
U0905,328,10.0,0.015681764721256635,10.0,0.0,10.0,37.0,2.0,0.0
U0906,915,10.0,0.014816644030127177,10.0,0.0,10.0,31.0,2.0,0.0
U0907,554,14.0,0.024043277900220397,14.0,0.0,13.0,37.0,2.0,0.0
U0908,83,10.0,0.01496296665752263,9.0,0.09999999999999998,10.0,33.0,2.0,0.0
U0909,142,9.0,0.013318534961154272,9.0,0.0,9.0,26.0,1.0,0.0
U0910,155,10.0,0.020229947064971845,8.0,0.19999999999999996,10.0,33.0,2.0,0.0
U0911,237,14.0,0.02040072859744991,14.0,0.0,13.0,32.0,2.0,0.0
U0912,393,8.0,0.014988290398126464,6.0,0.25,8.0,23.0,2.0,0.0
U0913,711,13.0,0.027010180760440473,12.0,0.07692307692307687,13.0,30.0,2.0,0.0
U0914,157,16.0,0.024884649281974182,15.0,0.0625,16.0,34.0,2.0,0.0
U0915,724,19.0,0.027685358331107173,14.0,0.26315789473684215,18.0,31.0,2.0,0.0
U0916,220,10.0,0.02044362669937647,10.0,0.0,10.0,29.0,2.0,0.0
U0917,66,7.0,0.010532387090302681,7.0,0.0,7.0,24.0,2.0,0.0
U0918,425,11.0,0.020190895741556535,11.0,0.0,11.0,36.0,2.0,0.0
U0919,418,12.0,0.0198944488961344,11.0,0.08333333333333337,12.0,29.0,2.0,0.0
U0920,339,14.0,0.02260495156081808,13.0,0.0714285714285714,13.0,37.0,1.0,0.0
U0921,556,16.0,0.025538707102952914,15.0,0.0625,16.0,31.0,2.0,0.0
U0922,478,10.0,0.019551616266944735,9.0,0.09999999999999998,9.0,29.0,2.0,0.0
U0923,426,9.0,0.014410760034158839,6.0,0.33333333333333337,9.0,34.0,2.0,0.0
U0924,64,13.0,0.020406027626622015,13.0,0.0,13.0,29.0,2.0,0.0
U0925,212,10.0,0.018166404263049534,10.0,0.0,10.0,33.0,3.0,0.0
U0926,853,15.0,0.024103484292562732,14.0,0.06666666666666665,14.0,34.0,2.0,0.0
U0927,431,12.0,0.017790077090334058,12.0,0.0,12.0,37.0,3.0,0.0
U0928,399,9.0,0.017284424812752063,9.0,0.0,9.0,30.0,2.0,0.0
U0929,927,9.0,0.014503263234227702,9.0,0.0,9.0,26.0,2.0,0.0
U0930,789,12.0,0.026582979508953292,12.0,0.0,12.0,37.0,2.0,0.0
U0931,599,20.0,0.030017259924456564,19.0,0.050000000000000044,19.0,32.0,2.0,0.0
U0932,969,11.0,0.018110473890733475,11.0,0.0,11.0,34.0,2.0,0.0
U0933,713,8.0,0.012351079432879603,8.0,0.0,8.0,29.0,2.0,0.0
U0934,21,8.0,0.012654890587925125,8.0,0.0,8.0,37.0,2.0,0.0
