user_id,account_age_days,transaction_count,transactions_per_hour,unique_merchant_count,merchant_concentration_ratio,unique_device_count,max_shared_device_users,max_users_on_device_in_window,is_suspicious,velocity_score,short_window_device_score,merchant_score,account_age_score,shared_device_score,risk_score,risk_level
U0361,746,18.0,0.028388928317956,16.0,0.1111111111111111,18.0,36.0,2.0,0.0,0.00028388928317956,0.2,0.1111111111111111,0.0,1.0,22.68,LOW
U0362,348,11.0,0.0199763915372741,11.0,0.0,11.0,32.0,2.0,0.0,0.000199763915372741,0.2,0.0,0.0,1.0,21.01,LOW
U0363,820,8.0,0.0142467054493648,8.0,0.0,8.0,31.0,2.0,0.0,0.000142467054493648,0.2,0.0,0.0,1.0,21.0,LOW
U0364,883,8.0,0.016140421668516,8.0,0.0,8.0,28.0,2.0,0.0,0.00016140421668516002,0.2,0.0,0.0,1.0,21.0,LOW
U0365,112,14.0,0.0217368802401407,14.0,0.0,14.0,32.0,2.0,0.0,0.000217368802401407,0.2,0.0,0.0,1.0,21.01,LOW
U0366,255,10.0,0.0186092674151727,10.0,0.0,10.0,31.0,2.0,0.0,0.00018609267415172702,0.2,0.0,0.0,1.0,21.01,LOW
U0367,197,11.0,0.0198819134835522,10.0,0.0909090909090909,11.0,33.0,2.0,0.0,0.000198819134835522,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0368,195,11.0,0.0262091970455086,11.0,0.0,10.0,37.0,2.0,0.0,0.000262091970455086,0.2,0.0,0.0,1.0,21.01,LOW
U0369,550,13.0,0.020282393322412,11.0,0.1538461538461538,13.0,36.0,2.0,0.0,0.00020282393322412,0.2,0.1538461538461538,0.0,1.0,23.31,LOW
U0370,460,9.0,0.0187604224569205,8.0,0.1111111111111111,9.0,31.0,2.0,0.0,0.000187604224569205,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0371,144,10.0,0.0200628636394034,10.0,0.0,10.0,27.0,2.0,0.0,0.000200628636394034,0.2,0.0,0.0,1.0,21.01,LOW
U0372,433,12.0,0.0198106977767994,12.0,0.0,12.0,29.0,2.0,0.0,0.00019810697776799402,0.2,0.0,0.0,1.0,21.01,LOW
U0373,188,12.0,0.0212602610287604,9.0,0.25,12.0,33.0,2.0,0.0,0.000212602610287604,0.2,0.25,0.0,1.0,24.76,LOW
U0374,286,13.0,0.0191392255974873,12.0,0.0769230769230768,13.0,37.0,2.0,0.0,0.000191392255974873,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0375,474,12.0,0.0186654223051796,10.0,0.1666666666666666,12.0,31.0,2.0,0.0,0.00018665422305179602,0.2,0.1666666666666666,0.0,1.0,23.51,LOW
U0376,256,9.0,0.0127397551135961,7.0,0.2222222222222222,9.0,34.0,2.0,0.0,0.000127397551135961,0.2,0.2222222222222222,0.0,1.0,24.34,LOW
U0377,896,11.0,0.0181144503911074,10.0,0.0909090909090909,11.0,34.0,3.0,0.0,0.000181144503911074,0.4,0.0909090909090909,0.0,1.0,28.37,LOW
U0378,946,9.0,0.0181494303095486,9.0,0.0,9.0,36.0,3.0,0.0,0.000181494303095486,0.4,0.0,0.0,1.0,27.01,LOW
U0379,78,12.0,0.0176978098960253,11.0,0.0833333333333333,12.0,36.0,2.0,0.0,0.00017697809896025302,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0380,454,13.0,0.0206792332776584,11.0,0.1538461538461538,13.0,34.0,2.0,0.0,0.000206792332776584,0.2,0.1538461538461538,0.0,1.0,23.31,LOW
U0381,828,14.0,0.0264717004916172,12.0,0.1428571428571429,14.0,37.0,2.0,0.0,0.000264717004916172,0.2,0.1428571428571429,0.0,1.0,23.15,LOW
U0382,883,10.0,0.0174799708667152,9.0,0.0999999999999999,10.0,33.0,2.0,0.0,0.000174799708667152,0.2,0.0999999999999999,0.0,1.0,22.51,LOW
U0383,877,11.0,0.0181693048864418,11.0,0.0,11.0,33.0,2.0,0.0,0.000181693048864418,0.2,0.0,0.0,1.0,21.01,LOW
U0384,564,13.0,0.0207485436118426,12.0,0.0769230769230768,12.0,32.0,2.0,0.0,0.000207485436118426,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0385,101,8.0,0.0121001285638659,8.0,0.0,8.0,33.0,2.0,0.0,0.000121001285638659,0.2,0.0,0.0,1.0,21.0,LOW
U0386,52,15.0,0.0238847164353387,14.0,0.0666666666666666,15.0,31.0,3.0,0.0,0.000238847164353387,0.4,0.0666666666666666,0.0,1.0,28.01,LOW
U0387,668,11.0,0.0157326404614907,10.0,0.0909090909090909,11.0,37.0,2.0,0.0,0.00015732640461490699,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0388,554,11.0,0.0154853241359893,11.0,0.0,11.0,32.0,2.0,0.0,0.000154853241359893,0.2,0.0,0.0,1.0,21.0,LOW
U0389,857,12.0,0.027002700270027,12.0,0.0,12.0,34.0,2.0,0.0,0.00027002700270026996,0.2,0.0,0.0,1.0,21.01,LOW
U0390,16,10.0,0.014653803883258,10.0,0.0,10.0,31.0,2.0,0.0,0.00014653803883257999,0.2,0.0,0.4666666666666667,1.0,25.67,LOW
U0391,993,12.0,0.0186022477716057,12.0,0.0,12.0,37.0,2.0,0.0,0.000186022477716057,0.2,0.0,0.0,1.0,21.01,LOW
U0392,96,9.0,0.0188442211055276,8.0,0.1111111111111111,9.0,37.0,2.0,0.0,0.000188442211055276,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0393,949,6.0,0.0119232934786208,5.0,0.1666666666666666,6.0,30.0,2.0,0.0,0.00011923293478620801,0.2,0.1666666666666666,0.0,1.0,23.5,LOW
U0394,772,11.0,0.0224070616194194,10.0,0.0909090909090909,11.0,37.0,2.0,0.0,0.000224070616194194,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0395,870,10.0,0.0172121977107777,9.0,0.0999999999999999,10.0,29.0,2.0,0.0,0.000172121977107777,0.2,0.0999999999999999,0.0,1.0,22.51,LOW
U0396,243,7.0,0.0155308212846207,7.0,0.0,7.0,36.0,2.0,0.0,0.000155308212846207,0.2,0.0,0.0,1.0,21.0,LOW
U0397,171,12.0,0.020730162386272,11.0,0.0833333333333333,11.0,31.0,2.0,0.0,0.00020730162386272001,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0398,417,14.0,0.0205801646413171,14.0,0.0,14.0,31.0,2.0,0.0,0.00020580164641317101,0.2,0.0,0.0,1.0,21.01,LOW
U0399,498,11.0,0.0159162707695275,10.0,0.0909090909090909,11.0,32.0,2.0,0.0,0.000159162707695275,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0400,493,8.0,0.0227132920077603,8.0,0.0,7.0,25.0,2.0,0.0,0.00022713292007760298,0.2,0.0,0.0,1.0,21.01,LOW
U0401,219,9.0,0.0179163901791639,7.0,0.2222222222222222,9.0,37.0,2.0,0.0,0.000179163901791639,0.2,0.2222222222222222,0.0,1.0,24.34,LOW
U0402,886,15.0,0.0220707244102211,13.0,0.1333333333333333,15.0,31.0,2.0,0.0,0.000220707244102211,0.2,0.1333333333333333,0.0,1.0,23.01,LOW
U0403,411,9.0,0.0134492291599212,9.0,0.0,9.0,37.0,2.0,0.0,0.000134492291599212,0.2,0.0,0.0,1.0,21.0,LOW
U0404,925,11.0,0.0203659703150553,11.0,0.0,11.0,28.0,2.0,0.0,0.000203659703150553,0.2,0.0,0.0,1.0,21.01,LOW
U0405,61,16.0,0.0250404298607126,14.0,0.125,16.0,38.0,3.0,0.0,0.00025040429860712603,0.4,0.125,0.0,1.0,28.88,LOW
U0406,169,12.0,0.0198840099420049,11.0,0.0833333333333333,12.0,32.0,2.0,0.0,0.00019884009942004898,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0407,389,12.0,0.0190647672509664,10.0,0.1666666666666666,12.0,31.0,2.0,0.0,0.000190647672509664,0.2,0.1666666666666666,0.0,1.0,23.51,LOW
U0408,3,9.0,0.0182321561212776,9.0,0.0,9.0,28.0,3.0,0.0,0.00018232156121277598,0.4,0.0,0.9,1.0,36.01,LOW
U0409,400,5.0,0.0097181729834791,5.0,0.0,5.0,26.0,2.0,0.0,9.718172983479101e-05,0.2,0.0,0.0,1.0,21.0,LOW
U0410,272,10.0,0.014537348872144,10.0,0.0,10.0,32.0,2.0,0.0,0.00014537348872144,0.2,0.0,0.0,1.0,21.0,LOW
U0411,949,11.0,0.0170555857043181,11.0,0.0,11.0,30.0,2.0,0.0,0.000170555857043181,0.2,0.0,0.0,1.0,21.01,LOW
U0412,803,17.0,0.0276918064831405,15.0,0.1176470588235294,16.0,38.0,2.0,0.0,0.00027691806483140497,0.2,0.1176470588235294,0.0,1.0,22.77,LOW
U0413,804,11.0,0.0182129256581489,11.0,0.0,11.0,28.0,2.0,0.0,0.00018212925658148902,0.2,0.0,0.0,1.0,21.01,LOW
U0414,466,17.0,0.0246133056634733,16.0,0.0588235294117647,17.0,33.0,2.0,0.0,0.000246133056634733,0.2,0.0588235294117647,0.0,1.0,21.89,LOW
U0415,293,16.0,0.0273060841368717,14.0,0.125,16.0,32.0,2.0,0.0,0.000273060841368717,0.2,0.125,0.0,1.0,22.88,LOW
U0416,434,11.0,0.018704832081621,11.0,0.0,11.0,37.0,2.0,0.0,0.00018704832081620998,0.2,0.0,0.0,1.0,21.01,LOW
U0417,714,15.0,0.0212054097356392,12.0,0.1999999999999999,15.0,38.0,2.0,0.0,0.000212054097356392,0.2,0.1999999999999999,0.0,1.0,24.01,LOW
U0418,981,13.0,0.0224563827949559,9.0,0.3076923076923077,13.0,36.0,2.0,0.0,0.000224563827949559,0.2,0.3076923076923077,0.0,1.0,25.62,LOW
U0419,749,14.0,0.0210938677113153,12.0,0.1428571428571429,14.0,38.0,2.0,0.0,0.00021093867711315301,0.2,0.1428571428571429,0.0,1.0,23.15,LOW
U0420,803,11.0,0.0187697295452606,9.0,0.1818181818181817,10.0,25.0,2.0,0.0,0.000187697295452606,0.2,0.1818181818181817,0.0,1.0,23.73,LOW
U0421,570,6.0,0.0096753386368522,6.0,0.0,6.0,27.0,2.0,0.0,9.6753386368522e-05,0.2,0.0,0.0,1.0,21.0,LOW
U0422,678,10.0,0.0199554328665979,10.0,0.0,10.0,31.0,2.0,0.0,0.000199554328665979,0.2,0.0,0.0,1.0,21.01,LOW
U0423,736,6.0,0.0124464112847462,6.0,0.0,6.0,26.0,2.0,0.0,0.000124464112847462,0.2,0.0,0.0,1.0,21.0,LOW
U0424,499,11.0,0.0181793141440572,11.0,0.0,10.0,23.0,2.0,0.0,0.00018179314144057198,0.2,0.0,0.0,1.0,21.01,LOW
U0425,159,15.0,0.0233154581487526,13.0,0.1333333333333333,14.0,33.0,2.0,0.0,0.000233154581487526,0.2,0.1333333333333333,0.0,1.0,23.01,LOW
U0426,195,8.0,0.0148390886326398,8.0,0.0,8.0,32.0,1.0,0.0,0.000148390886326398,0.0,0.0,0.0,1.0,15.0,LOW
U0427,304,16.0,0.0297526808405132,15.0,0.0625,16.0,37.0,2.0,0.0,0.000297526808405132,0.2,0.0625,0.0,1.0,21.95,LOW
U0428,223,16.0,0.0224829621302606,14.0,0.125,16.0,31.0,2.0,0.0,0.000224829621302606,0.2,0.125,0.0,1.0,22.88,LOW
U0429,992,16.0,0.0313479623824451,14.0,0.125,15.0,38.0,2.0,0.0,0.00031347962382445105,0.2,0.125,0.0,1.0,22.88,LOW
U0430,60,14.0,0.0211055276381909,10.0,0.2857142857142857,14.0,29.0,2.0,0.0,0.00021105527638190898,0.2,0.2857142857142857,0.0,1.0,25.29,LOW
U0431,594,4.0,0.0071605453948742,4.0,0.0,4.0,29.0,2.0,0.0,7.1605453948742e-05,0.2,0.0,0.0,1.0,21.0,LOW
U0432,754,10.0,0.0156079288278445,9.0,0.0999999999999999,10.0,24.0,2.0,0.0,0.000156079288278445,0.2,0.0999999999999999,0.0,1.0,22.5,LOW
U0433,556,12.0,0.0177348637863934,11.0,0.0833333333333333,12.0,32.0,2.0,0.0,0.00017734863786393398,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0434,63,6.0,0.0100362419849456,5.0,0.1666666666666666,6.0,37.0,2.0,0.0,0.00010036241984945601,0.2,0.1666666666666666,0.0,1.0,23.5,LOW
U0435,766,8.0,0.0133366675002083,7.0,0.125,8.0,29.0,2.0,0.0,0.000133366675002083,0.2,0.125,0.0,1.0,22.88,LOW
U0436,322,16.0,0.023291360361016,14.0,0.125,15.0,37.0,2.0,0.0,0.00023291360361016,0.2,0.125,0.0,1.0,22.88,LOW
U0437,59,8.0,0.0162789120260462,8.0,0.0,8.0,31.0,2.0,0.0,0.000162789120260462,0.2,0.0,0.0,1.0,21.0,LOW
U0438,52,14.0,0.0226531107575308,11.0,0.2142857142857143,14.0,33.0,2.0,0.0,0.00022653110757530799,0.2,0.2142857142857143,0.0,1.0,24.22,LOW
U0439,599,14.0,0.0207751094403086,13.0,0.0714285714285714,14.0,37.0,2.0,0.0,0.00020775109440308599,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0440,489,9.0,0.0257216347527865,9.0,0.0,9.0,36.0,2.0,0.0,0.000257216347527865,0.2,0.0,0.0,1.0,21.01,LOW
U0441,515,10.0,0.0157986202538311,9.0,0.0999999999999999,10.0,25.0,3.0,0.0,0.000157986202538311,0.4,0.0999999999999999,0.0,1.0,28.5,LOW
U0442,942,13.0,0.020072053525476,12.0,0.0769230769230768,13.0,37.0,2.0,0.0,0.00020072053525476,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0443,874,6.0,0.0327302482043822,5.0,0.1666666666666666,6.0,31.0,2.0,0.0,0.00032730248204382203,0.2,0.1666666666666666,0.0,1.0,23.51,LOW
U0444,544,10.0,0.019588638589618,10.0,0.0,10.0,32.0,2.0,0.0,0.00019588638589618,0.2,0.0,0.0,1.0,21.01,LOW
U0445,162,12.0,0.0183010523105078,12.0,0.0,12.0,26.0,2.0,0.0,0.00018301052310507802,0.2,0.0,0.0,1.0,21.01,LOW
U0446,59,7.0,0.0157079811504226,7.0,0.0,7.0,36.0,2.0,0.0,0.000157079811504226,0.2,0.0,0.0,1.0,21.0,LOW
U0447,984,17.0,0.0264433671220802,16.0,0.0588235294117647,16.0,34.0,2.0,0.0,0.000264433671220802,0.2,0.0588235294117647,0.0,1.0,21.89,LOW
U0448,521,17.0,0.0268463441596041,14.0,0.1764705882352941,17.0,34.0,2.0,0.0,0.00026846344159604096,0.2,0.1764705882352941,0.0,1.0,23.66,LOW
U0449,83,10.0,0.0222205762536108,10.0,0.0,10.0,29.0,2.0,0.0,0.00022220576253610802,0.2,0.0,0.0,1.0,21.01,LOW
U0450,872,10.0,0.0169592130925125,9.0,0.0999999999999999,10.0,36.0,2.0,0.0,0.00016959213092512497,0.2,0.0999999999999999,0.0,1.0,22.51,LOW
U0451,191,11.0,0.0172892544663907,9.0,0.1818181818181817,11.0,30.0,2.0,0.0,0.000172892544663907,0.2,0.1818181818181817,0.0,1.0,23.73,LOW
U0452,71,10.0,0.0169721656483367,9.0,0.0999999999999999,10.0,31.0,2.0,0.0,0.000169721656483367,0.2,0.0999999999999999,0.0,1.0,22.51,LOW
U0453,610,16.0,0.0262553331145388,13.0,0.1875,16.0,29.0,2.0,0.0,0.000262553331145388,0.2,0.1875,0.0,1.0,23.82,LOW
U0454,70,12.0,0.020066889632107,12.0,0.0,12.0,31.0,2.0,0.0,0.00020066889632107,0.2,0.0,0.0,1.0,21.01,LOW
U0455,692,13.0,0.0258757961783439,13.0,0.0,13.0,37.0,2.0,0.0,0.000258757961783439,0.2,0.0,0.0,1.0,21.01,LOW
U0456,883,22.0,0.0348652931854199,18.0,0.1818181818181817,21.0,37.0,3.0,0.0,0.000348652931854199,0.4,0.1818181818181817,0.0,1.0,29.74,LOW
U0457,241,11.0,0.0164109704851182,11.0,0.0,11.0,29.0,2.0,0.0,0.000164109704851182,0.2,0.0,0.0,1.0,21.0,LOW
U0458,414,14.0,0.0238996215893248,12.0,0.1428571428571429,14.0,31.0,2.0,0.0,0.000238996215893248,0.2,0.1428571428571429,0.0,1.0,23.15,LOW
U0459,123,11.0,0.019477070176474,9.0,0.1818181818181817,11.0,30.0,2.0,0.0,0.00019477070176474002,0.2,0.1818181818181817,0.0,1.0,23.73,LOW
U0460,965,9.0,0.0186702624209106,9.0,0.0,9.0,37.0,2.0,0.0,0.00018670262420910602,0.2,0.0,0.0,1.0,21.01,LOW
U0461,912,13.0,0.0201936519442862,11.0,0.1538461538461538,13.0,36.0,2.0,0.0,0.00020193651944286201,0.2,0.1538461538461538,0.0,1.0,23.31,LOW
U0462,584,11.0,0.0206424170393769,10.0,0.0909090909090909,10.0,38.0,2.0,0.0,0.000206424170393769,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0463,253,8.0,0.0152279432759112,8.0,0.0,8.0,28.0,2.0,0.0,0.000152279432759112,0.2,0.0,0.0,1.0,21.0,LOW
U0464,593,10.0,0.0163283078430305,9.0,0.0999999999999999,10.0,29.0,2.0,0.0,0.000163283078430305,0.2,0.0999999999999999,0.0,1.0,22.5,LOW
U0465,609,15.0,0.03451184906818,14.0,0.0666666666666666,15.0,29.0,2.0,0.0,0.0003451184906818,0.2,0.0666666666666666,0.0,1.0,22.01,LOW
U0466,41,7.0,0.013625304136253,7.0,0.0,7.0,31.0,1.0,0.0,0.00013625304136253,0.0,0.0,0.0,1.0,15.0,LOW
U0467,635,13.0,0.018456296436515,13.0,0.0,13.0,32.0,2.0,0.0,0.00018456296436514998,0.2,0.0,0.0,1.0,21.01,LOW
U0468,84,12.0,0.0211808313476303,11.0,0.0833333333333333,12.0,31.0,2.0,0.0,0.000211808313476303,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0469,430,14.0,0.0222622707516166,13.0,0.0714285714285714,13.0,34.0,2.0,0.0,0.000222622707516166,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0470,674,8.0,0.0189708323452691,7.0,0.125,8.0,28.0,2.0,0.0,0.000189708323452691,0.2,0.125,0.0,1.0,22.88,LOW
U0471,598,8.0,0.0134612148746424,7.0,0.125,8.0,31.0,2.0,0.0,0.000134612148746424,0.2,0.125,0.0,1.0,22.88,LOW
U0472,579,5.0,0.0094571590694155,5.0,0.0,5.0,37.0,2.0,0.0,9.4571590694155e-05,0.2,0.0,0.0,1.0,21.0,LOW
U0473,536,9.0,0.0163606616978731,8.0,0.1111111111111111,9.0,38.0,2.0,0.0,0.00016360661697873102,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0474,324,13.0,0.0188990114363248,13.0,0.0,13.0,31.0,2.0,0.0,0.000188990114363248,0.2,0.0,0.0,1.0,21.01,LOW
U0475,958,9.0,0.0173694876001157,9.0,0.0,9.0,27.0,2.0,0.0,0.00017369487600115698,0.2,0.0,0.0,1.0,21.01,LOW
U0476,268,10.0,0.0194666147556939,9.0,0.0999999999999999,10.0,33.0,2.0,0.0,0.000194666147556939,0.2,0.0999999999999999,0.0,1.0,22.51,LOW
U0477,210,8.0,0.0150725365823023,8.0,0.0,8.0,31.0,2.0,0.0,0.000150725365823023,0.2,0.0,0.0,1.0,21.0,LOW
U0478,686,13.0,0.0211067514544716,12.0,0.0769230769230768,12.0,27.0,2.0,0.0,0.000211067514544716,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0479,734,10.0,0.0169702455028849,10.0,0.0,10.0,31.0,2.0,0.0,0.000169702455028849,0.2,0.0,0.0,1.0,21.01,LOW
U0480,322,15.0,0.0218181818181818,14.0,0.0666666666666666,15.0,32.0,2.0,0.0,0.000218181818181818,0.2,0.0666666666666666,0.0,1.0,22.01,LOW
U0481,245,10.0,0.0158654608916389,9.0,0.0999999999999999,10.0,38.0,2.0,0.0,0.000158654608916389,0.2,0.0999999999999999,0.0,1.0,22.5,LOW
U0482,272,20.0,0.0308888259672063,17.0,0.15,20.0,32.0,2.0,0.0,0.000308888259672063,0.2,0.15,0.0,1.0,23.26,LOW
U0483,406,8.0,0.0161921468087977,8.0,0.0,8.0,30.0,2.0,0.0,0.000161921468087977,0.2,0.0,0.0,1.0,21.0,LOW
U0484,135,12.0,0.0189948555599525,11.0,0.0833333333333333,11.0,32.0,2.0,0.0,0.000189948555599525,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0485,688,6.0,0.0098700444151998,6.0,0.0,6.0,28.0,2.0,0.0,9.870044415199799e-05,0.2,0.0,0.0,1.0,21.0,LOW
U0486,661,13.0,0.0199682555936716,12.0,0.0769230769230768,12.0,31.0,2.0,0.0,0.00019968255593671598,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0487,308,7.0,0.0108878807517822,7.0,0.0,7.0,31.0,2.0,0.0,0.000108878807517822,0.2,0.0,0.0,1.0,21.0,LOW
U0488,469,13.0,0.0307570977917981,12.0,0.0769230769230768,13.0,36.0,2.0,0.0,0.000307570977917981,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0489,324,13.0,0.0194223107569721,13.0,0.0,13.0,34.0,2.0,0.0,0.00019422310756972102,0.2,0.0,0.0,1.0,21.01,LOW
U0490,952,14.0,0.0205751236956841,13.0,0.0714285714285714,13.0,32.0,2.0,0.0,0.000205751236956841,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0491,770,13.0,0.0236020334059549,11.0,0.1538461538461538,12.0,32.0,2.0,0.0,0.000236020334059549,0.2,0.1538461538461538,0.0,1.0,23.31,LOW
U0492,959,12.0,0.0208375539027002,10.0,0.1666666666666666,10.0,27.0,2.0,0.0,0.000208375539027002,0.2,0.1666666666666666,0.0,1.0,23.51,LOW
U0493,75,15.0,0.0246879714716774,15.0,0.0,14.0,31.0,2.0,0.0,0.000246879714716774,0.2,0.0,0.0,1.0,21.01,LOW
U0494,10,15.0,0.0227129337539432,13.0,0.1333333333333333,15.0,31.0,2.0,0.0,0.00022712933753943202,0.2,0.1333333333333333,0.6666666666666666,1.0,29.67,LOW
U0495,470,11.0,0.0180253994264645,10.0,0.0909090909090909,11.0,28.0,2.0,0.0,0.000180253994264645,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0496,637,18.0,0.0255669712608304,16.0,0.1111111111111111,17.0,36.0,2.0,0.0,0.000255669712608304,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0497,577,5.0,0.0103630522643269,5.0,0.0,5.0,28.0,2.0,0.0,0.000103630522643269,0.2,0.0,0.0,1.0,21.0,LOW
U0498,103,12.0,0.0169332079021636,11.0,0.0833333333333333,12.0,32.0,2.0,0.0,0.000169332079021636,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0499,76,12.0,0.023577182526688,11.0,0.0833333333333333,12.0,37.0,2.0,0.0,0.00023577182526688,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0500,551,17.0,0.0245652906892731,12.0,0.2941176470588235,17.0,37.0,2.0,0.0,0.000245652906892731,0.2,0.2941176470588235,0.0,1.0,25.42,LOW
U0501,219,8.0,0.0216616273297531,8.0,0.0,8.0,31.0,2.0,0.0,0.000216616273297531,0.2,0.0,0.0,1.0,21.01,LOW
U0502,519,14.0,0.0301399354144241,13.0,0.0714285714285714,13.0,32.0,2.0,0.0,0.000301399354144241,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0503,272,11.0,0.0201262464550361,10.0,0.0909090909090909,11.0,29.0,2.0,0.0,0.000201262464550361,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0504,136,12.0,0.022656471254602,12.0,0.0,12.0,31.0,2.0,0.0,0.00022656471254602,0.2,0.0,0.0,1.0,21.01,LOW
U0505,956,7.0,0.0132063012923309,7.0,0.0,7.0,32.0,3.0,0.0,0.000132063012923309,0.4,0.0,0.0,1.0,27.0,LOW
U0506,358,8.0,0.011731925502273,8.0,0.0,8.0,28.0,2.0,0.0,0.00011731925502273,0.2,0.0,0.0,1.0,21.0,LOW
U0507,903,11.0,0.018508132361189,10.0,0.0909090909090909,11.0,30.0,3.0,0.0,0.00018508132361189,0.4,0.0909090909090909,0.0,1.0,28.37,LOW
U0508,71,11.0,0.0183226451236778,9.0,0.1818181818181817,11.0,36.0,2.0,0.0,0.000183226451236778,0.2,0.1818181818181817,0.0,1.0,23.73,LOW
U0509,901,10.0,0.0184774575018477,10.0,0.0,10.0,38.0,2.0,0.0,0.00018477457501847702,0.2,0.0,0.0,1.0,21.01,LOW
U0510,251,12.0,0.0205174968653824,12.0,0.0,12.0,29.0,2.0,0.0,0.000205174968653824,0.2,0.0,0.0,1.0,21.01,LOW
U0511,379,14.0,0.0231035810550635,13.0,0.0714285714285714,14.0,24.0,2.0,0.0,0.000231035810550635,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0512,292,10.0,0.0163889647637257,10.0,0.0,10.0,38.0,2.0,0.0,0.000163889647637257,0.2,0.0,0.0,1.0,21.0,LOW
U0513,162,18.0,0.0281748930397579,15.0,0.1666666666666666,18.0,33.0,2.0,0.0,0.00028174893039757903,0.2,0.1666666666666666,0.0,1.0,23.51,LOW
U0514,449,7.0,0.0122110771914522,7.0,0.0,7.0,28.0,2.0,0.0,0.000122110771914522,0.2,0.0,0.0,1.0,21.0,LOW
U0515,854,7.0,0.0104973756560859,7.0,0.0,7.0,36.0,2.0,0.0,0.000104973756560859,0.2,0.0,0.0,1.0,21.0,LOW
U0516,557,14.0,0.025643373935342,13.0,0.0714285714285714,14.0,37.0,2.0,0.0,0.00025643373935342,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0517,721,11.0,0.016442861057824,9.0,0.1818181818181817,11.0,36.0,2.0,0.0,0.00016442861057823998,0.2,0.1818181818181817,0.0,1.0,23.73,LOW
U0518,310,10.0,0.0145299559258003,10.0,0.0,10.0,36.0,2.0,0.0,0.000145299559258003,0.2,0.0,0.0,1.0,21.0,LOW
U0519,627,11.0,0.0274725274725274,11.0,0.0,11.0,31.0,2.0,0.0,0.00027472527472527397,0.2,0.0,0.0,1.0,21.01,LOW
U0520,827,16.0,0.0242785968994208,14.0,0.125,16.0,33.0,2.0,0.0,0.000242785968994208,0.2,0.125,0.0,1.0,22.88,LOW
U0521,670,15.0,0.0288535521928699,14.0,0.0666666666666666,15.0,32.0,2.0,0.0,0.000288535521928699,0.2,0.0666666666666666,0.0,1.0,22.01,LOW
U0522,542,16.0,0.0273808505176692,15.0,0.0625,16.0,31.0,2.0,0.0,0.000273808505176692,0.2,0.0625,0.0,1.0,21.95,LOW
U0523,9,13.0,0.0221377078957824,12.0,0.0769230769230768,13.0,31.0,2.0,0.0,0.00022137707895782398,0.2,0.0769230769230768,0.7,1.0,29.16,LOW
U0524,684,7.0,0.0156058410433619,6.0,0.1428571428571429,6.0,29.0,2.0,0.0,0.000156058410433619,0.2,0.1428571428571429,0.0,1.0,23.15,LOW
U0525,837,6.0,0.0104602510460251,5.0,0.1666666666666666,6.0,29.0,2.0,0.0,0.00010460251046025101,0.2,0.1666666666666666,0.0,1.0,23.5,LOW
U0526,568,8.0,0.0167931987545044,7.0,0.125,8.0,31.0,2.0,0.0,0.000167931987545044,0.2,0.125,0.0,1.0,22.88,LOW
U0527,307,13.0,0.0235820534526544,12.0,0.0769230769230768,13.0,28.0,2.0,0.0,0.000235820534526544,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0528,955,9.0,0.0265695729187167,8.0,0.1111111111111111,9.0,37.0,2.0,0.0,0.000265695729187167,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0529,680,9.0,0.0183336728457934,8.0,0.1111111111111111,9.0,31.0,3.0,0.0,0.00018333672845793398,0.4,0.1111111111111111,0.0,1.0,28.67,LOW
U0530,107,10.0,0.0183368478958467,10.0,0.0,10.0,27.0,2.0,0.0,0.000183368478958467,0.2,0.0,0.0,1.0,21.01,LOW
