user_id,account_age_days,transaction_count,transactions_per_hour,unique_merchant_count,merchant_concentration_ratio,unique_device_count,max_shared_device_users,max_users_on_device_in_window,is_suspicious,velocity_score,short_window_device_score,merchant_score,account_age_score,shared_device_score,risk_score,risk_level,risk_reasons
U0318,70,7.0,0.0184842883548983,7.0,0.0,7.0,34.0,2.0,0.0,0.0001848428835489,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0319,928,12.0,0.0175075987841945,12.0,0.0,12.0,31.0,2.0,0.0,0.0001750759878419,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0320,33,19.0,0.0323147570723963,16.0,0.1578947368421053,19.0,32.0,2.0,0.0,0.0003231475707239,0.2,0.1578947368421053,0.0,1.0,23.38,LOW,Device connected to many users
U0321,881,14.0,0.0247386246502724,13.0,0.0714285714285714,13.0,33.0,2.0,0.0,0.0002473862465027,0.2,0.0714285714285714,0.0,1.0,22.08,LOW,Device connected to many users
U0322,339,12.0,0.0192112706120924,11.0,0.0833333333333333,12.0,37.0,2.0,0.0,0.0001921127061209,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0323,73,16.0,0.0270849791219952,12.0,0.25,16.0,37.0,2.0,0.0,0.0002708497912199,0.2,0.25,0.0,1.0,24.76,LOW,Device connected to many users
U0324,527,10.0,0.0151156346047261,10.0,0.0,10.0,28.0,2.0,0.0,0.0001511563460472,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0325,244,12.0,0.0329730719912071,12.0,0.0,11.0,32.0,2.0,0.0,0.000329730719912,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0326,286,9.0,0.0207063154262049,9.0,0.0,9.0,34.0,2.0,0.0,0.000207063154262,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0327,686,19.0,0.0278422273781902,16.0,0.1578947368421053,19.0,30.0,3.0,0.0,0.0002784222737819,0.4,0.1578947368421053,0.0,1.0,29.38,LOW,Device connected to many users
U0328,498,17.0,0.0269734232447441,16.0,0.0588235294117647,17.0,29.0,2.0,0.0,0.0002697342324474,0.2,0.0588235294117647,0.0,1.0,21.89,LOW,Device connected to many users
U0329,220,5.0,0.0097592713077423,5.0,0.0,5.0,30.0,2.0,0.0,9.7592713077423e-05,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0330,553,16.0,0.0265640997260577,15.0,0.0625,16.0,37.0,2.0,0.0,0.0002656409972605,0.2,0.0625,0.0,1.0,21.95,LOW,Device connected to many users
U0331,136,11.0,0.0167521193969237,10.0,0.0909090909090909,11.0,27.0,2.0,0.0,0.0001675211939692,0.2,0.0909090909090909,0.0,1.0,22.37,LOW,Device connected to many users
U0332,741,6.0,0.018796011068762,6.0,0.0,6.0,29.0,2.0,0.0,0.0001879601106876,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0333,958,7.0,0.012658609361343,7.0,0.0,7.0,37.0,1.0,0.0,0.0001265860936134,0.0,0.0,0.0,1.0,15.0,LOW,Device connected to many users
U0334,904,14.0,0.0245851259987707,13.0,0.0714285714285714,14.0,36.0,2.0,0.0,0.0002458512599877,0.2,0.0714285714285714,0.0,1.0,22.08,LOW,Device connected to many users
U0335,585,20.0,0.029399514908004,15.0,0.25,18.0,37.0,2.0,0.0,0.00029399514908,0.2,0.25,0.0,1.0,24.76,LOW,Device connected to many users
U0336,591,9.0,0.0140925935591627,8.0,0.1111111111111111,9.0,32.0,2.0,0.0,0.0001409259355916,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0337,485,10.0,0.0168067226890756,9.0,0.0999999999999999,10.0,27.0,1.0,0.0,0.0001680672268907,0.0,0.0999999999999999,0.0,1.0,16.51,LOW,Device connected to many users
U0338,249,9.0,0.0188817790831847,9.0,0.0,9.0,30.0,2.0,0.0,0.0001888177908318,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0339,804,18.0,0.0273618606065212,16.0,0.1111111111111111,17.0,36.0,2.0,0.0,0.0002736186060652,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0340,485,13.0,0.0238058904318632,12.0,0.0769230769230768,13.0,32.0,2.0,0.0,0.0002380589043186,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0341,827,5.0,0.0158094435075885,5.0,0.0,5.0,36.0,2.0,0.0,0.0001580944350758,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0342,417,16.0,0.0318080911831947,14.0,0.125,16.0,37.0,2.0,0.0,0.0003180809118319,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0343,195,9.0,0.0150943396226415,8.0,0.1111111111111111,9.0,31.0,2.0,0.0,0.0001509433962264,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0344,97,10.0,0.0191411982390097,7.0,0.3,10.0,28.0,3.0,0.0,0.00019141198239,0.4,0.3,0.0,1.0,31.51,LOW,Device connected to many users
U0345,100,11.0,0.0209404150009518,9.0,0.1818181818181817,11.0,32.0,2.0,0.0,0.0002094041500095,0.2,0.1818181818181817,0.0,1.0,23.73,LOW,Device connected to many users
U0346,675,15.0,0.0237229163371817,14.0,0.0666666666666666,14.0,26.0,2.0,0.0,0.0002372291633718,0.2,0.0666666666666666,0.0,1.0,22.01,LOW,Device connected to many users
U0347,442,11.0,0.0180352507173111,10.0,0.0909090909090909,11.0,33.0,2.0,0.0,0.0001803525071731,0.2,0.0909090909090909,0.0,1.0,22.37,LOW,Device connected to many users
U0348,363,8.0,0.0125398401170385,7.0,0.125,8.0,31.0,2.0,0.0,0.0001253984011703,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0349,434,13.0,0.0204998817314515,13.0,0.0,13.0,32.0,2.0,0.0,0.0002049988173145,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0350,421,13.0,0.0224067105225359,12.0,0.0769230769230768,13.0,31.0,2.0,0.0,0.0002240671052253,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0351,479,12.0,0.0171895143962183,12.0,0.0,12.0,28.0,2.0,0.0,0.0001718951439621,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0352,885,12.0,0.0183215430810728,11.0,0.0833333333333333,12.0,31.0,2.0,0.0,0.0001832154308107,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0353,747,8.0,0.0118413262285375,8.0,0.0,8.0,30.0,2.0,0.0,0.0001184132622853,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0354,56,15.0,0.0225909284871608,15.0,0.0,15.0,31.0,2.0,0.0,0.0002259092848716,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0355,690,11.0,0.019385537214357,11.0,0.0,11.0,33.0,2.0,0.0,0.0001938553721435,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0356,670,12.0,0.0235340262796626,11.0,0.0833333333333333,11.0,38.0,2.0,0.0,0.0002353402627966,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0357,662,12.0,0.0201889913916383,10.0,0.1666666666666666,12.0,34.0,2.0,0.0,0.0002018899139163,0.2,0.1666666666666666,0.0,1.0,23.51,LOW,Device connected to many users
U0358,101,9.0,0.0133349796271144,7.0,0.2222222222222222,9.0,36.0,2.0,0.0,0.0001333497962711,0.2,0.2222222222222222,0.0,1.0,24.34,LOW,Device connected to many users
U0359,63,9.0,0.02071664236937,8.0,0.1111111111111111,9.0,29.0,2.0,0.0,0.0002071664236937,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0360,413,9.0,0.0141568791946308,9.0,0.0,9.0,33.0,2.0,0.0,0.0001415687919463,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0361,746,18.0,0.028388928317956,16.0,0.1111111111111111,18.0,36.0,2.0,0.0,0.0002838892831795,0.2,0.1111111111111111,0.0,1.0,22.68,LOW,Device connected to many users
U0362,348,11.0,0.0199763915372741,11.0,0.0,11.0,32.0,2.0,0.0,0.0001997639153727,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0363,820,8.0,0.0142467054493648,8.0,0.0,8.0,31.0,2.0,0.0,0.0001424670544936,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0364,883,8.0,0.016140421668516,8.0,0.0,8.0,28.0,2.0,0.0,0.0001614042166851,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0365,112,14.0,0.0217368802401407,14.0,0.0,14.0,32.0,2.0,0.0,0.0002173688024014,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0366,255,10.0,0.0186092674151727,10.0,0.0,10.0,31.0,2.0,0.0,0.0001860926741517,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0367,197,11.0,0.0198819134835522,10.0,0.0909090909090909,11.0,33.0,2.0,0.0,0.0001988191348355,0.2,0.0909090909090909,0.0,1.0,22.37,LOW,Device connected to many users
U0368,195,11.0,0.0262091970455086,11.0,0.0,10.0,37.0,2.0,0.0,0.000262091970455,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0369,550,13.0,0.020282393322412,11.0,0.1538461538461538,13.0,36.0,2.0,0.0,0.0002028239332241,0.2,0.1538461538461538,0.0,1.0,23.31,LOW,Device connected to many users
U0370,460,9.0,0.0187604224569205,8.0,0.1111111111111111,9.0,31.0,2.0,0.0,0.0001876042245692,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0371,144,10.0,0.0200628636394034,10.0,0.0,10.0,27.0,2.0,0.0,0.000200628636394,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0372,433,12.0,0.0198106977767994,12.0,0.0,12.0,29.0,2.0,0.0,0.0001981069777679,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0373,188,12.0,0.0212602610287604,9.0,0.25,12.0,33.0,2.0,0.0,0.0002126026102876,0.2,0.25,0.0,1.0,24.76,LOW,Device connected to many users
U0374,286,13.0,0.0191392255974873,12.0,0.0769230769230768,13.0,37.0,2.0,0.0,0.0001913922559748,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0375,474,12.0,0.0186654223051796,10.0,0.1666666666666666,12.0,31.0,2.0,0.0,0.0001866542230517,0.2,0.1666666666666666,0.0,1.0,23.51,LOW,Device connected to many users
U0376,256,9.0,0.0127397551135961,7.0,0.2222222222222222,9.0,34.0,2.0,0.0,0.0001273975511359,0.2,0.2222222222222222,0.0,1.0,24.34,LOW,Device connected to many users
U0377,896,11.0,0.0181144503911074,10.0,0.0909090909090909,11.0,34.0,3.0,0.0,0.000181144503911,0.4,0.0909090909090909,0.0,1.0,28.37,LOW,Device connected to many users
U0378,946,9.0,0.0181494303095486,9.0,0.0,9.0,36.0,3.0,0.0,0.0001814943030954,0.4,0.0,0.0,1.0,27.01,LOW,Device connected to many users
U0379,78,12.0,0.0176978098960253,11.0,0.0833333333333333,12.0,36.0,2.0,0.0,0.0001769780989602,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0380,454,13.0,0.0206792332776584,11.0,0.1538461538461538,13.0,34.0,2.0,0.0,0.0002067923327765,0.2,0.1538461538461538,0.0,1.0,23.31,LOW,Device connected to many users
U0381,828,14.0,0.0264717004916172,12.0,0.1428571428571429,14.0,37.0,2.0,0.0,0.0002647170049161,0.2,0.1428571428571429,0.0,1.0,23.15,LOW,Device connected to many users
U0382,883,10.0,0.0174799708667152,9.0,0.0999999999999999,10.0,33.0,2.0,0.0,0.0001747997086671,0.2,0.0999999999999999,0.0,1.0,22.51,LOW,Device connected to many users
U0383,877,11.0,0.0181693048864418,11.0,0.0,11.0,33.0,2.0,0.0,0.0001816930488644,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0384,564,13.0,0.0207485436118426,12.0,0.0769230769230768,12.0,32.0,2.0,0.0,0.0002074854361184,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0385,101,8.0,0.0121001285638659,8.0,0.0,8.0,33.0,2.0,0.0,0.0001210012856386,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0386,52,15.0,0.0238847164353387,14.0,0.0666666666666666,15.0,31.0,3.0,0.0,0.0002388471643533,0.4,0.0666666666666666,0.0,1.0,28.01,LOW,Device connected to many users
U0387,668,11.0,0.0157326404614907,10.0,0.0909090909090909,11.0,37.0,2.0,0.0,0.0001573264046149,0.2,0.0909090909090909,0.0,1.0,22.37,LOW,Device connected to many users
U0388,554,11.0,0.0154853241359893,11.0,0.0,11.0,32.0,2.0,0.0,0.0001548532413598,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0389,857,12.0,0.027002700270027,12.0,0.0,12.0,34.0,2.0,0.0,0.0002700270027002,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0390,16,10.0,0.014653803883258,10.0,0.0,10.0,31.0,2.0,0.0,0.0001465380388325,0.2,0.0,0.4666666666666667,1.0,25.67,LOW,Device connected to many users; Recently created account
U0391,993,12.0,0.0186022477716057,12.0,0.0,12.0,37.0,2.0,0.0,0.000186022477716,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0392,96,9.0,0.0188442211055276,8.0,0.1111111111111111,9.0,37.0,2.0,0.0,0.0001884422110552,0.2,0.1111111111111111,0.0,1.0,22.67,LOW,Device connected to many users
U0393,949,6.0,0.0119232934786208,5.0,0.1666666666666666,6.0,30.0,2.0,0.0,0.0001192329347862,0.2,0.1666666666666666,0.0,1.0,23.5,LOW,Device connected to many users
U0394,772,11.0,0.0224070616194194,10.0,0.0909090909090909,11.0,37.0,2.0,0.0,0.0002240706161941,0.2,0.0909090909090909,0.0,1.0,22.37,LOW,Device connected to many users
U0395,870,10.0,0.0172121977107777,9.0,0.0999999999999999,10.0,29.0,2.0,0.0,0.0001721219771077,0.2,0.0999999999999999,0.0,1.0,22.51,LOW,Device connected to many users
U0396,243,7.0,0.0155308212846207,7.0,0.0,7.0,36.0,2.0,0.0,0.0001553082128462,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0397,171,12.0,0.020730162386272,11.0,0.0833333333333333,11.0,31.0,2.0,0.0,0.0002073016238627,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0398,417,14.0,0.0205801646413171,14.0,0.0,14.0,31.0,2.0,0.0,0.0002058016464131,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0399,498,11.0,0.0159162707695275,10.0,0.0909090909090909,11.0,32.0,2.0,0.0,0.0001591627076952,0.2,0.0909090909090909,0.0,1.0,22.37,LOW,Device connected to many users
U0400,493,8.0,0.0227132920077603,8.0,0.0,7.0,25.0,2.0,0.0,0.0002271329200776,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0401,219,9.0,0.0179163901791639,7.0,0.2222222222222222,9.0,37.0,2.0,0.0,0.0001791639017916,0.2,0.2222222222222222,0.0,1.0,24.34,LOW,Device connected to many users
U0402,886,15.0,0.0220707244102211,13.0,0.1333333333333333,15.0,31.0,2.0,0.0,0.0002207072441022,0.2,0.1333333333333333,0.0,1.0,23.01,LOW,Device connected to many users
U0403,411,9.0,0.0134492291599212,9.0,0.0,9.0,37.0,2.0,0.0,0.0001344922915992,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0404,925,11.0,0.0203659703150553,11.0,0.0,11.0,28.0,2.0,0.0,0.0002036597031505,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0405,61,16.0,0.0250404298607126,14.0,0.125,16.0,38.0,3.0,0.0,0.0002504042986071,0.4,0.125,0.0,1.0,28.88,LOW,Device connected to many users
U0406,169,12.0,0.0198840099420049,11.0,0.0833333333333333,12.0,32.0,2.0,0.0,0.00019884009942,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0407,389,12.0,0.0190647672509664,10.0,0.1666666666666666,12.0,31.0,2.0,0.0,0.0001906476725096,0.2,0.1666666666666666,0.0,1.0,23.51,LOW,Device connected to many users
U0408,3,9.0,0.0182321561212776,9.0,0.0,9.0,28.0,3.0,0.0,0.0001823215612127,0.4,0.0,0.9,1.0,36.01,LOW,Device connected to many users; Very new account; Recently created account
U0409,400,5.0,0.0097181729834791,5.0,0.0,5.0,26.0,2.0,0.0,9.7181729834791e-05,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0410,272,10.0,0.014537348872144,10.0,0.0,10.0,32.0,2.0,0.0,0.0001453734887214,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0411,949,11.0,0.0170555857043181,11.0,0.0,11.0,30.0,2.0,0.0,0.0001705558570431,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0412,803,17.0,0.0276918064831405,15.0,0.1176470588235294,16.0,38.0,2.0,0.0,0.0002769180648314,0.2,0.1176470588235294,0.0,1.0,22.77,LOW,Device connected to many users
U0413,804,11.0,0.0182129256581489,11.0,0.0,11.0,28.0,2.0,0.0,0.0001821292565814,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0414,466,17.0,0.0246133056634733,16.0,0.0588235294117647,17.0,33.0,2.0,0.0,0.0002461330566347,0.2,0.0588235294117647,0.0,1.0,21.89,LOW,Device connected to many users
U0415,293,16.0,0.0273060841368717,14.0,0.125,16.0,32.0,2.0,0.0,0.0002730608413687,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0416,434,11.0,0.018704832081621,11.0,0.0,11.0,37.0,2.0,0.0,0.0001870483208162,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0417,714,15.0,0.0212054097356392,12.0,0.1999999999999999,15.0,38.0,2.0,0.0,0.0002120540973563,0.2,0.1999999999999999,0.0,1.0,24.01,LOW,Device connected to many users
U0418,981,13.0,0.0224563827949559,9.0,0.3076923076923077,13.0,36.0,2.0,0.0,0.0002245638279495,0.2,0.3076923076923077,0.0,1.0,25.62,LOW,Device connected to many users
U0419,749,14.0,0.0210938677113153,12.0,0.1428571428571429,14.0,38.0,2.0,0.0,0.0002109386771131,0.2,0.1428571428571429,0.0,1.0,23.15,LOW,Device connected to many users
U0420,803,11.0,0.0187697295452606,9.0,0.1818181818181817,10.0,25.0,2.0,0.0,0.0001876972954526,0.2,0.1818181818181817,0.0,1.0,23.73,LOW,Device connected to many users
U0421,570,6.0,0.0096753386368522,6.0,0.0,6.0,27.0,2.0,0.0,9.6753386368522e-05,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0422,678,10.0,0.0199554328665979,10.0,0.0,10.0,31.0,2.0,0.0,0.0001995543286659,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0423,736,6.0,0.0124464112847462,6.0,0.0,6.0,26.0,2.0,0.0,0.0001244641128474,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0424,499,11.0,0.0181793141440572,11.0,0.0,10.0,23.0,2.0,0.0,0.0001817931414405,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0425,159,15.0,0.0233154581487526,13.0,0.1333333333333333,14.0,33.0,2.0,0.0,0.0002331545814875,0.2,0.1333333333333333,0.0,1.0,23.01,LOW,Device connected to many users
U0426,195,8.0,0.0148390886326398,8.0,0.0,8.0,32.0,1.0,0.0,0.0001483908863263,0.0,0.0,0.0,1.0,15.0,LOW,Device connected to many users
U0427,304,16.0,0.0297526808405132,15.0,0.0625,16.0,37.0,2.0,0.0,0.0002975268084051,0.2,0.0625,0.0,1.0,21.95,LOW,Device connected to many users
U0428,223,16.0,0.0224829621302606,14.0,0.125,16.0,31.0,2.0,0.0,0.0002248296213026,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0429,992,16.0,0.0313479623824451,14.0,0.125,15.0,38.0,2.0,0.0,0.0003134796238244,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0430,60,14.0,0.0211055276381909,10.0,0.2857142857142857,14.0,29.0,2.0,0.0,0.0002110552763819,0.2,0.2857142857142857,0.0,1.0,25.29,LOW,Device connected to many users
U0431,594,4.0,0.0071605453948742,4.0,0.0,4.0,29.0,2.0,0.0,7.1605453948742e-05,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0432,754,10.0,0.0156079288278445,9.0,0.0999999999999999,10.0,24.0,2.0,0.0,0.0001560792882784,0.2,0.0999999999999999,0.0,1.0,22.5,LOW,Device connected to many users
U0433,556,12.0,0.0177348637863934,11.0,0.0833333333333333,12.0,32.0,2.0,0.0,0.0001773486378639,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0434,63,6.0,0.0100362419849456,5.0,0.1666666666666666,6.0,37.0,2.0,0.0,0.0001003624198494,0.2,0.1666666666666666,0.0,1.0,23.5,LOW,Device connected to many users
U0435,766,8.0,0.0133366675002083,7.0,0.125,8.0,29.0,2.0,0.0,0.000133366675002,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0436,322,16.0,0.023291360361016,14.0,0.125,15.0,37.0,2.0,0.0,0.0002329136036101,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0437,59,8.0,0.0162789120260462,8.0,0.0,8.0,31.0,2.0,0.0,0.0001627891202604,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0438,52,14.0,0.0226531107575308,11.0,0.2142857142857143,14.0,33.0,2.0,0.0,0.0002265311075753,0.2,0.2142857142857143,0.0,1.0,24.22,LOW,Device connected to many users
U0439,599,14.0,0.0207751094403086,13.0,0.0714285714285714,14.0,37.0,2.0,0.0,0.000207751094403,0.2,0.0714285714285714,0.0,1.0,22.08,LOW,Device connected to many users
U0440,489,9.0,0.0257216347527865,9.0,0.0,9.0,36.0,2.0,0.0,0.0002572163475278,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0441,515,10.0,0.0157986202538311,9.0,0.0999999999999999,10.0,25.0,3.0,0.0,0.0001579862025383,0.4,0.0999999999999999,0.0,1.0,28.5,LOW,Device connected to many users
U0442,942,13.0,0.020072053525476,12.0,0.0769230769230768,13.0,37.0,2.0,0.0,0.0002007205352547,0.2,0.0769230769230768,0.0,1.0,22.16,LOW,Device connected to many users
U0443,874,6.0,0.0327302482043822,5.0,0.1666666666666666,6.0,31.0,2.0,0.0,0.0003273024820438,0.2,0.1666666666666666,0.0,1.0,23.51,LOW,Device connected to many users
U0444,544,10.0,0.019588638589618,10.0,0.0,10.0,32.0,2.0,0.0,0.0001958863858961,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0445,162,12.0,0.0183010523105078,12.0,0.0,12.0,26.0,2.0,0.0,0.000183010523105,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0446,59,7.0,0.0157079811504226,7.0,0.0,7.0,36.0,2.0,0.0,0.0001570798115042,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0447,984,17.0,0.0264433671220802,16.0,0.0588235294117647,16.0,34.0,2.0,0.0,0.0002644336712208,0.2,0.0588235294117647,0.0,1.0,21.89,LOW,Device connected to many users
U0448,521,17.0,0.0268463441596041,14.0,0.1764705882352941,17.0,34.0,2.0,0.0,0.000268463441596,0.2,0.1764705882352941,0.0,1.0,23.66,LOW,Device connected to many users
U0449,83,10.0,0.0222205762536108,10.0,0.0,10.0,29.0,2.0,0.0,0.0002222057625361,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0450,872,10.0,0.0169592130925125,9.0,0.0999999999999999,10.0,36.0,2.0,0.0,0.0001695921309251,0.2,0.0999999999999999,0.0,1.0,22.51,LOW,Device connected to many users
U0451,191,11.0,0.0172892544663907,9.0,0.1818181818181817,11.0,30.0,2.0,0.0,0.0001728925446639,0.2,0.1818181818181817,0.0,1.0,23.73,LOW,Device connected to many users
U0452,71,10.0,0.0169721656483367,9.0,0.0999999999999999,10.0,31.0,2.0,0.0,0.0001697216564833,0.2,0.0999999999999999,0.0,1.0,22.51,LOW,Device connected to many users
U0453,610,16.0,0.0262553331145388,13.0,0.1875,16.0,29.0,2.0,0.0,0.0002625533311453,0.2,0.1875,0.0,1.0,23.82,LOW,Device connected to many users
U0454,70,12.0,0.020066889632107,12.0,0.0,12.0,31.0,2.0,0.0,0.000200668896321,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0455,692,13.0,0.0258757961783439,13.0,0.0,13.0,37.0,2.0,0.0,0.0002587579617834,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0456,883,22.0,0.0348652931854199,18.0,0.1818181818181817,21.0,37.0,3.0,0.0,0.0003486529318541,0.4,0.1818181818181817,0.0,1.0,29.74,LOW,Device connected to many users
U0457,241,11.0,0.0164109704851182,11.0,0.0,11.0,29.0,2.0,0.0,0.0001641097048511,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0458,414,14.0,0.0238996215893248,12.0,0.1428571428571429,14.0,31.0,2.0,0.0,0.0002389962158932,0.2,0.1428571428571429,0.0,1.0,23.15,LOW,Device connected to many users
U0459,123,11.0,0.019477070176474,9.0,0.1818181818181817,11.0,30.0,2.0,0.0,0.0001947707017647,0.2,0.1818181818181817,0.0,1.0,23.73,LOW,Device connected to many users
U0460,965,9.0,0.0186702624209106,9.0,0.0,9.0,37.0,2.0,0.0,0.0001867026242091,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0461,912,13.0,0.0201936519442862,11.0,0.1538461538461538,13.0,36.0,2.0,0.0,0.0002019365194428,0.2,0.1538461538461538,0.0,1.0,23.31,LOW,Device connected to many users
U0462,584,11.0,0.0206424170393769,10.0,0.0909090909090909,10.0,38.0,2.0,0.0,0.0002064241703937,0.2,0.0909090909090909,0.0,1.0,22.37,LOW,Device connected to many users
U0463,253,8.0,0.0152279432759112,8.0,0.0,8.0,28.0,2.0,0.0,0.0001522794327591,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
U0464,593,10.0,0.0163283078430305,9.0,0.0999999999999999,10.0,29.0,2.0,0.0,0.0001632830784303,0.2,0.0999999999999999,0.0,1.0,22.5,LOW,Device connected to many users
U0465,609,15.0,0.03451184906818,14.0,0.0666666666666666,15.0,29.0,2.0,0.0,0.0003451184906818,0.2,0.0666666666666666,0.0,1.0,22.01,LOW,Device connected to many users
U0466,41,7.0,0.013625304136253,7.0,0.0,7.0,31.0,1.0,0.0,0.0001362530413625,0.0,0.0,0.0,1.0,15.0,LOW,Device connected to many users
U0467,635,13.0,0.018456296436515,13.0,0.0,13.0,32.0,2.0,0.0,0.0001845629643651,0.2,0.0,0.0,1.0,21.01,LOW,Device connected to many users
U0468,84,12.0,0.0211808313476303,11.0,0.0833333333333333,12.0,31.0,2.0,0.0,0.0002118083134763,0.2,0.0833333333333333,0.0,1.0,22.26,LOW,Device connected to many users
U0469,430,14.0,0.0222622707516166,13.0,0.0714285714285714,13.0,34.0,2.0,0.0,0.0002226227075161,0.2,0.0714285714285714,0.0,1.0,22.08,LOW,Device connected to many users
U0470,674,8.0,0.0189708323452691,7.0,0.125,8.0,28.0,2.0,0.0,0.0001897083234526,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0471,598,8.0,0.0134612148746424,7.0,0.125,8.0,31.0,2.0,0.0,0.0001346121487464,0.2,0.125,0.0,1.0,22.88,LOW,Device connected to many users
U0472,579,5.0,0.0094571590694155,5.0,0.0,5.0,37.0,2.0,0.0,9.4571590694155e-05,0.2,0.0,0.0,1.0,21.0,LOW,Device connected to many users
